,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
391,1,-26,-21,2,5,48.37274551
392,1,-33,-21,0,4,51.054883
393,1,-33,-20,3,5,46.3860631
394,1,-25,-21,1,4,48.03181589
395,1,-37,-25,0,5,50.75625777
396,2,-18,-31,0,1,48.99591208
397,2,-7,-31,0,4,45.39832473
398,2,0,-27,1,5,52.07681656
399,2,18,-23,3,5,48.30060601
400,2,21,-23,0,5,54.45688963
401,2,20,-24,0,5,54.72895503
402,2,21,-23,3,5,50.86283088
403,2,18,-23,0,5,59.92200375
404,1,11,-26,3,5,48.38794172
405,1,21,-13,1,5,51.63185596
406,1,10,-23,1,5,47.69591093
407,1,11,-28,0,5,47.03256488
408,1,12,-28,0,3,55.13523817
409,1,26,-23,0,0,0
410,1,-9,49,3,0,0
411,1,43,-28,3,0,0
412,1,10,26,3,5,0
413,1,7,21,3,5,0
414,1,-7,23,0,3,0
415,1,2,16,3,5,0
416,1,-27,12,0,3,0
417,2,-7,15,0,2,0
418,2,-14,24,3,5,0
419,2,-23,20,3,5,0
420,2,-23,18,0,5,47.618559
421,1,20,-14,1,2,0
422,1,-16,12,3,0,45.92862427
423,1,-18,-6,3,0,0
424,1,-56,7,2,0,0
425,1,7,-24,3,0,0
426,1,-9,-8,1,0,0
427,1,-17,-33,0,0,49.53101277
428,1,-9,-34,0,0,49.82149303
429,1,-13,-33,0,0,48.00873101
430,1,4,-22,0,0,0
431,1,-24,-12,0,0,46.42525017
432,1,-27,17,0,0,0
433,1,8,2,1,0,0
434,1,-2,38,3,1,0
435,1,15,29,0,0,0
436,1,10,-48,2,0,0
437,1,5,-49,2,0,0
438,1,4,-50,1,0,0
439,1,3,-49,0,0,0
440,1,20,23,0,0,0
441,1,-8,42,3,1,0
442,1,68,-3,0,0,0
443,1,-2,42,0,0,0
444,1,-85,1,0,0,0
445,1,-4,41,0,0,48.41722846
446,1,-3,46,0,0,0
447,1,0,47,2,1,0
448,1,-9,38,0,0,0
449,1,-4,35,0,0,0
450,1,40,-7,0,0,0
451,1,-15,26,0,0,0
452,1,-23,14,0,0,0
453,1,-12,20,0,0,48.40800762
454,1,-18,24,2,0,0
455,1,-18,15,0,0,0
456,1,-9,36,1,0,50.96495152
457,1,1,-46,3,5,64.78406787
458,1,-5,39,3,5,63.22724223
459,1,12,-26,0,0,0
460,1,22,-15,0,0,0
461,1,26,-3,0,0,0
462,2,7,10,0,0,0
463,2,-16,31,0,0,0
464,1,2,-48,3,3,69.13116574
465,1,7,-45,2,0,70.92326283
466,1,16,-38,3,5,69.12271976
467,1,12,-39,3,3,49.23259616
468,1,4,-45,3,3,47.74576426
469,1,4,-45,3,5,49.12274182
470,1,13,-36,3,2,73.24825525
471,1,0,-49,3,4,68.32453012
472,1,5,-42,3,0,61.07500792
473,1,1,-51,3,5,45.97720802
474,1,-2,-60,3,5,46.24781311
475,1,0,-58,3,2,75.76173544
476,1,0,-59,3,0,74.78066683
477,1,17,-27,0,0,77.05315351
478,1,-11,42,0,0,76.54421926
479,1,4,-45,3,5,74.18991923
480,1,-22,22,0,0,0
481,1,-4,15,3,5,0
482,1,75,-4,3,5,0
483,1,52,-6,0,0,0
484,1,10,13,0,5,0
485,1,-4,4,3,4,0
486,1,-1,36,3,5,0
487,1,-1,46,1,5,0
488,1,-9,38,2,5,0
489,0,29,-27,0,0,0
490,0,29,-17,0,0,0
491,0,25,-23,0,0,0
492,0,45,-13,0,0,0
493,0,30,-21,0,0,0
494,0,29,-30,3,5,0
495,0,35,-18,0,0,0
496,0,-44,-33,3,5,0
497,0,24,-23,0,0,0
498,0,-14,-43,0,0,0
499,0,-39,8,3,0,0
500,0,-29,24,0,0,0
501,0,83,0,0,0,0
502,0,-19,-37,0,0,0
503,0,34,-16,0,0,0
504,0,-16,24,3,0,0
505,0,21,-18,0,0,0
506,0,0,-55,0,2,0
507,0,11,-48,0,0,0
508,0,5,-50,2,4,0
509,0,13,-43,3,5,0
510,0,40,-16,0,0,0
511,0,40,-17,0,0,0
512,0,35,-14,0,1,0
513,0,-9,49,2,4,0
514,0,-9,50,0,2,0
515,0,-16,42,0,2,0
516,0,13,-25,0,0,0
517,0,-25,30,2,0,0
518,0,30,-17,0,0,0
519,0,-3,46,1,5,0
520,0,23,-24,0,0,0
521,0,8,-34,3,5,0
522,0,13,-32,1,4,0
523,0,9,-12,0,5,0
524,0,15,-11,0,5,0
525,0,19,19,0,4,0
526,0,32,7,3,5,0
527,0,69,-1,3,5,0
528,0,6,-23,0,4,0
529,0,-5,-29,3,5,0
530,0,3,-38,0,0,0
531,0,30,-16,0,0,0
532,0,30,-19,0,0,0
533,0,1,-58,3,3,0
534,0,-3,43,0,0,0
535,0,22,-37,0,0,0
536,0,12,-45,0,0,0
537,0,37,-12,0,0,0
538,0,12,-40,0,0,0
539,0,12,-42,3,3,0
540,0,15,-40,0,2,0
541,0,17,-38,0,0,0
542,0,61,-7,0,0,0
543,0,13,-37,0,0,0
544,0,18,-32,3,4,0
545,0,14,-37,3,4,46.89503312
546,0,36,-16,0,0,45.57642043
547,0,2,-45,3,5,45.26819289
548,0,8,51,0,0,45.98019421
549,0,11,-47,0,0,0
550,0,72,-3,0,0,0
551,0,17,-32,0,0,0
552,0,13,-28,3,5,48.22674394
553,0,11,-20,0,0,50.19893646
554,0,11,-18,0,0,49.36116338
555,0,17,-23,2,0,52.92322636
556,0,16,-14,0,0,55.66340685
557,0,20,-17,0,0,51.7380476
558,0,34,-7,2,1,49.5470494
559,0,8,-22,0,0,56.79967999
560,0,18,-31,0,0,54.61665988
561,0,0,-53,3,3,45.31389475
562,0,6,-37,0,0,45.31389475
563,0,9,-42,1,1,71.8372941
564,0,11,-41,0,0,73.75144958
565,0,10,-39,1,0,69.45039034
566,0,2,-45,3,4,67.19985604
567,0,19,-29,1,0,74.64889288
568,0,3,-45,3,5,70.33513188
569,0,2,-46,3,5,78.64928246
570,0,16,-35,3,0,51.79007053
571,0,2,-41,3,5,45.39632499
572,0,3,-39,3,5,72.63358235
573,0,4,-33,3,5,63.30056787
574,0,0,-34,0,2,54.74805236
575,0,1,-40,3,4,0
576,0,-1,-40,1,3,48.75949025
577,0,1,-42,3,5,61.33198142
578,0,0,-34,3,2,60.63012481
579,0,-3,-35,3,5,62.25531697
580,0,0,-35,3,5,64.23996687
581,0,8,-29,3,5,58.24873447
582,0,16,-22,3,2,75.69875121
583,0,-1,30,2,5,0
584,0,41,21,3,5,0
585,0,54,6,3,5,0
586,0,-17,1,3,5,0
587,0,2,-7,0,0,0
588,0,64,3,0,1,0
589,0,-86,3,2,0,0
590,0,-81,0,0,0,0
591,0,-13,24,0,0,0
592,0,42,-12,0,0,0
593,0,-52,9,3,0,0
594,0,34,-21,0,0,0
595,0,35,-15,0,0,0
596,0,-71,-6,0,0,0
597,0,5,42,3,0,0
598,0,62,13,0,0,47.6834923
599,1,70,10,2,0,0
600,0,51,55,2,0,0
601,0,70,6,0,0,0
602,0,-58,-14,3,0,0
603,0,-56,-19,1,0,0
604,0,-11,-33,0,0,0
605,0,73,4,0,0,0
606,0,-55,-21,1,0,0
607,0,-88,-2,0,0,0
608,0,-43,-38,1,0,0
609,0,-59,-19,0,0,0
610,0,66,15,0,0,0
611,0,86,9,0,0,0
612,0,56,21,3,0,0
613,0,-79,-2,0,0,0
614,0,71,13,0,0,0
615,0,68,15,1,0,45.0104475
616,0,-35,-27,1,0,47.25132883
617,0,-31,-37,1,0,0
618,0,-38,-42,0,0,0
619,0,-54,-19,2,0,0
620,0,-51,-21,3,0,0
621,0,-39,-34,2,0,0
