,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
284,1,-14,20,4,3,0.0
285,1,-19,23,0,2,0.0
286,1,-17,19,5,3,0.0
287,1,-19,21,3,3,0.0
288,1,-16,21,4,3,0.0
289,1,-19,19,4,3,0.0
290,1,-13,20,3,2,0.0
291,1,-19,24,3,3,0.0
292,1,-21,26,4,3,0.0
293,1,-18,22,3,3,0.0
294,1,-18,19,5,3,0.0
295,1,-15,20,5,3,0.0
296,1,-16,22,4,3,0.0
297,1,-18,20,5,3,0.0
298,1,-18,20,3,3,0.0
299,1,-21,26,4,3,0.0
300,1,-14,21,5,3,0.0
301,1,-22,27,3,3,0.0
302,1,-22,28,3,3,0.0
303,1,-21,23,3,3,0.0
304,1,-20,30,4,3,0.0
305,1,-19,32,4,3,0.0
306,1,-21,30,4,3,0.0
307,1,-22,28,4,3,0.0
308,1,-19,31,3,3,47.12674021720886
309,1,-23,28,5,3,0.0
310,1,-27,25,5,3,0.0
311,1,-19,29,4,3,54.38194274902344
312,1,-18,32,4,3,47.1051961183548
313,1,-17,35,5,3,0.0
314,1,-16,35,5,3,0.0
315,1,-20,32,4,3,0.0
316,1,-24,29,3,3,46.06192409992218
317,1,-15,40,2,3,47.36309349536896
318,1,-16,41,0,3,45.672908425331116
319,1,-14,44,0,3,48.48102629184723
320,1,-19,34,5,3,45.57222127914429
321,1,-26,26,0,3,51.52685046195984
322,1,-16,37,4,3,46.456822752952576
323,1,-20,34,0,3,47.51836955547333
324,1,-24,29,4,3,45.272716879844666
325,1,-20,33,5,3,47.10907340049744
326,1,-24,26,4,3,45.59749662876129
327,1,-22,25,4,3,0.0
328,1,-24,23,0,3,0.0
329,1,-24,23,4,3,49.29690659046173
330,1,-25,21,3,3,52.209073305130005
331,1,-24,22,0,2,49.09747540950775
332,1,-18,33,5,3,0.0
333,1,-21,32,5,3,0.0
334,1,-18,35,4,3,45.94865143299103
335,1,-17,36,5,3,47.56945073604584
336,1,-16,36,5,3,0.0
337,1,-13,40,5,3,0.0
338,1,-16,35,5,3,51.58969163894653
339,1,-17,35,5,3,0.0
340,1,-18,36,5,3,46.09895348548889
341,1,-16,34,1,3,0.0
342,1,-20,29,5,3,0.0
343,1,-23,29,4,3,0.0
344,1,-23,26,4,3,47.63653576374054
345,1,-18,29,4,3,0.0
346,1,-22,25,5,3,0.0
347,1,-23,18,5,3,0.0
348,1,-18,23,5,3,0.0
349,1,-12,23,5,3,0.0
350,1,-17,22,5,3,0.0
351,1,-24,24,4,3,47.59431183338165
352,1,-24,25,4,3,0.0
353,1,-23,27,4,3,45.00368535518646
354,1,-24,27,5,3,0.0
355,1,-19,23,5,3,49.96839463710785
356,1,-21,25,3,3,50.58777332305908
357,1,-24,27,4,3,0.0
358,1,-26,24,4,3,0.0
359,1,-20,20,5,3,0.0
360,1,-21,24,5,3,45.70438861846924
361,1,-21,23,5,3,0.0
362,1,-22,19,5,3,0.0
363,1,-22,20,5,3,0.0
364,1,-18,19,5,3,0.0
365,1,-22,20,4,3,47.30836749076843
366,1,-19,26,5,3,0.0
367,1,-22,27,5,3,0.0
368,1,-21,26,4,3,0.0
369,1,-23,25,5,3,47.4130243062973
370,1,-20,27,4,3,0.0
371,1,-20,31,4,3,0.0
372,1,-20,26,4,3,0.0
373,1,-22,26,4,3,51.11307501792908
374,1,-20,30,1,3,0.0
375,1,-25,27,4,3,0.0
376,1,-19,28,5,3,0.0
377,1,-23,27,4,3,0.0
378,1,-18,28,3,3,47.25124537944794
379,1,-16,35,3,3,0.0
380,1,-19,29,4,3,0.0
381,1,-17,27,4,3,0.0
382,1,-23,26,3,3,0.0
383,1,-24,27,5,3,0.0
384,1,-23,29,5,3,45.646971464157104
385,1,-21,30,4,3,0.0
386,1,-19,26,4,3,0.0
387,1,-23,27,3,3,46.247223019599915
388,1,-23,28,4,3,0.0
389,1,-23,26,4,3,0.0
390,1,-21,28,5,3,45.18154561519623
391,1,-24,26,4,3,0.0
392,1,-23,28,4,3,49.53206479549408
393,1,-24,27,0,3,0.0
394,1,-23,28,5,3,0.0
395,1,-19,22,4,3,0.0
396,1,-22,25,4,3,0.0
397,1,-18,32,4,3,47.88621664047241
398,1,-22,28,5,3,0.0
399,1,-23,28,4,3,0.0
400,1,-23,27,3,3,48.166245222091675
401,1,-24,26,5,3,0.0
402,1,-23,31,5,3,0.0
403,1,-20,30,5,3,0.0
404,1,-20,30,5,3,0.0
405,1,-22,28,5,3,0.0
406,1,-21,30,5,3,0.0
407,1,-23,27,5,3,0.0
408,1,-23,26,3,3,0.0
409,1,-22,24,4,3,48.240289092063904
410,1,-22,24,3,3,0.0
411,1,-20,27,5,3,0.0
412,1,-17,31,4,3,46.325257420539856
413,1,-21,26,3,3,0.0
414,1,-24,27,4,3,56.6850483417511
415,1,-23,26,4,3,51.706480979919434
416,1,-23,27,4,3,0.0
417,1,-23,28,4,3,0.0
418,1,-23,29,4,3,0.0
419,1,-21,26,5,3,0.0
420,1,-15,29,3,3,0.0
421,1,-17,27,4,3,0.0
422,1,-16,25,4,3,0.0
423,1,-17,26,3,3,0.0
424,1,-17,25,5,3,0.0
425,1,-20,28,5,3,0.0
426,1,-17,22,5,3,0.0
427,1,-17,26,5,3,0.0
428,1,-19,20,3,3,0.0
429,1,-16,31,5,3,0.0
430,1,-17,27,5,3,0.0
431,1,-20,26,5,3,0.0
432,1,-20,27,3,3,0.0
433,1,-17,25,4,3,0.0
434,1,-16,25,3,3,0.0
435,1,-20,25,5,3,0.0
436,1,-16,21,5,3,0.0
437,1,-13,26,5,3,0.0
438,1,-18,27,3,3,0.0
439,1,-13,18,5,3,47.53996729850769
440,1,-21,22,5,3,0.0
441,1,-20,25,5,3,0.0
442,1,-19,24,5,3,0.0
443,1,-10,21,5,3,0.0
444,1,-14,25,5,3,0.0
445,1,-16,27,5,3,0.0
446,1,-17,21,5,3,0.0
447,1,-21,26,3,3,0.0
448,1,-21,25,4,3,0.0
449,1,-20,29,5,3,0.0
450,1,-18,28,5,3,0.0
451,1,-18,26,5,3,0.0
452,1,-18,26,5,3,0.0
453,1,-17,25,5,3,0.0
454,1,-16,25,3,3,0.0
455,1,-14,19,5,3,0.0
456,1,-5,6,5,3,0.0
457,1,4,4,5,3,0.0
458,1,-18,17,5,3,0.0
459,1,-14,21,5,3,0.0
460,1,-23,24,4,3,0.0
461,1,-24,24,3,3,0.0
462,1,-18,21,3,3,0.0
463,1,-19,21,0,1,0.0
464,1,-23,19,4,3,0.0
465,1,-22,25,4,3,0.0
466,1,-20,25,4,3,0.0
467,1,-15,28,1,3,0.0
468,1,-22,27,3,3,0.0
469,1,-20,30,1,2,0.0
470,1,-17,30,5,3,0.0
471,1,-20,31,5,3,0.0
472,1,-20,30,5,3,0.0
473,1,-16,29,3,3,0.0
474,1,-18,30,5,3,0.0
475,1,-18,27,5,3,0.0
476,1,-17,30,5,3,0.0
477,1,-15,29,3,3,0.0
478,1,-17,29,3,3,0.0
479,1,-15,27,5,3,0.0
480,1,-23,21,5,3,0.0
481,1,-13,23,5,3,0.0
482,1,-17,27,5,3,0.0
483,1,-17,29,4,3,0.0
484,1,-21,29,3,3,0.0
485,1,-22,28,4,3,0.0
486,1,-20,24,5,3,0.0
487,1,-20,26,3,2,0.0
488,1,-19,27,5,3,0.0
489,1,-18,28,4,3,0.0
490,1,-21,18,5,3,0.0
491,1,-19,26,4,3,0.0
492,1,-19,28,5,3,0.0
493,1,-19,30,5,3,0.0
494,1,-16,31,4,3,0.0
495,1,-27,23,5,3,0.0
496,1,-18,19,5,3,0.0
497,1,-20,32,4,3,0.0
498,1,-20,33,4,3,0.0
499,1,-18,32,4,3,0.0
500,1,-16,36,1,3,0.0
501,1,-17,33,4,3,0.0
502,1,-18,30,3,3,0.0
503,1,-15,34,4,3,0.0
504,1,-18,32,0,3,0.0
505,1,-17,34,5,3,0.0
506,1,-19,32,4,3,0.0
507,1,-21,28,5,3,0.0
508,1,-18,30,3,3,0.0
509,1,-19,29,5,3,0.0
510,1,-19,30,4,3,0.0
511,1,-22,28,4,3,0.0
512,1,-16,30,4,3,0.0
513,1,-16,30,4,3,0.0
514,1,-20,32,5,3,0.0
515,1,-19,33,3,3,0.0
516,1,-21,28,4,3,0.0
517,1,-17,31,1,3,0.0
518,1,-16,33,2,3,0.0
519,1,-18,31,4,3,0.0
520,1,-17,31,4,3,0.0
521,1,-20,31,3,3,0.0
522,1,-17,31,4,3,0.0
523,1,-17,33,0,3,0.0
524,1,-17,34,5,3,0.0
525,1,-19,31,3,3,0.0
526,1,-16,31,3,3,0.0
527,1,-18,30,4,3,0.0
528,1,-16,33,5,3,0.0
529,1,-15,32,5,3,0.0
530,1,-20,31,4,3,0.0
531,1,-23,27,5,3,0.0
532,1,-22,27,5,3,0.0
533,1,-17,30,5,3,0.0
534,1,-17,31,4,3,0.0
535,1,-19,28,5,3,0.0
536,1,-24,26,4,3,0.0
537,1,-19,26,5,3,0.0
538,1,-20,25,5,3,0.0
539,1,-18,18,5,3,0.0
540,1,-14,21,5,3,0.0
541,1,-19,22,3,3,0.0
542,1,-17,20,4,3,0.0
543,1,-15,21,4,3,0.0
544,1,-16,24,5,3,0.0
545,1,-21,18,5,3,0.0
546,1,-21,22,5,3,0.0
547,1,-19,19,5,3,0.0
548,1,-32,17,5,3,0.0
549,1,-24,21,5,3,0.0
550,1,-26,18,5,3,0.0
551,1,-25,22,5,3,0.0
552,1,-26,19,5,3,0.0
553,1,-24,16,5,3,0.0
554,1,-18,22,5,3,0.0
555,1,-16,19,3,3,0.0
556,1,-13,23,5,3,0.0
557,1,-13,18,5,3,0.0
558,1,-19,21,5,3,0.0
559,1,-19,19,5,3,0.0
560,1,-18,20,5,3,0.0
561,1,-19,20,4,3,0.0
562,1,-16,24,5,3,0.0
563,1,-13,23,5,3,0.0
564,1,-12,23,5,3,0.0
565,1,-11,18,5,3,0.0
566,1,-15,20,5,3,0.0
567,1,-12,28,4,3,0.0
568,1,-14,25,1,2,0.0
569,1,-18,26,5,3,0.0
570,1,-24,23,5,3,0.0
571,1,-19,27,5,3,0.0
572,1,-24,23,4,3,0.0
573,1,-23,24,5,3,0.0
574,1,-21,25,5,3,0.0
575,1,-23,28,5,3,0.0
576,1,-23,25,5,3,0.0
577,1,-22,24,5,3,0.0
578,1,-19,26,5,3,0.0
579,1,-18,30,3,3,0.0
580,1,-19,31,5,3,0.0
581,1,-22,27,5,3,0.0
582,1,-21,21,5,3,0.0
583,1,-22,20,5,3,0.0
584,1,-14,26,5,3,0.0
585,1,-20,32,5,3,0.0
586,1,-20,33,5,3,45.33561170101166
587,1,-21,33,4,3,51.09245777130127
588,1,-18,35,4,3,50.14926791191101
589,1,-18,35,5,3,49.20472204685211
590,1,-17,34,5,3,0.0
591,1,-17,33,5,3,0.0
592,1,-16,33,5,3,0.0
593,1,-18,32,4,3,0.0
594,1,-17,28,4,3,0.0
595,1,-21,21,5,3,0.0
596,1,-20,24,5,3,0.0
597,1,-19,24,5,3,0.0
598,1,-22,21,4,3,0.0
599,1,-18,21,5,3,0.0
600,1,-24,23,5,3,0.0
601,1,-23,25,5,3,0.0
602,1,-22,23,5,3,0.0
603,1,-17,28,4,3,0.0
604,1,-22,24,5,3,0.0
605,1,-22,28,5,3,0.0
606,1,-26,25,4,3,0.0
607,1,-22,26,2,3,0.0
608,1,-21,28,5,3,0.0
609,1,-20,30,4,3,0.0
610,1,-17,30,5,3,0.0
611,1,-17,33,5,3,0.0
612,1,-11,30,5,3,0.0
613,1,-14,30,5,3,0.0
614,1,-14,31,5,3,0.0
615,1,-13,31,5,3,0.0
616,1,-12,28,5,3,0.0
617,1,-15,28,5,3,0.0
618,1,-14,29,5,3,0.0
619,1,-17,28,5,3,0.0
620,1,-15,26,4,3,0.0
621,1,-17,29,4,3,0.0
622,1,-14,28,5,3,0.0
623,1,-16,30,5,3,0.0
624,1,-17,29,5,3,0.0
625,1,-13,28,5,3,0.0
626,1,-9,26,5,3,0.0
627,1,-14,24,4,3,0.0
628,1,-11,22,5,3,0.0
629,1,-8,23,5,3,0.0
630,1,-7,21,5,3,0.0
631,1,-11,16,5,3,0.0
632,1,-23,20,3,3,0.0
633,1,-28,16,0,0,0.0
634,1,-25,20,0,1,0.0
635,1,-25,16,0,0,0.0
636,1,-20,20,5,3,0.0
637,1,-17,25,4,3,0.0
638,1,-17,31,5,3,0.0
639,1,-23,29,3,3,0.0
640,2,0,0,0,0,0.0
641,2,0,0,0,0,0.0
642,2,0,0,0,0,0.0
643,2,0,0,0,0,0.0
644,1,-20,32,0,3,0.0
645,2,0,0,0,0,0.0
646,2,0,0,0,0,0.0
647,2,0,0,0,0,0.0
648,1,-22,28,0,3,0.0
649,1,-23,28,0,1,0.0
650,2,0,0,0,0,0.0
651,2,0,0,0,0,0.0
652,1,-23,29,0,2,0.0
653,1,-25,27,0,1,0.0
654,1,-21,30,1,3,0.0
655,2,0,0,0,0,0.0
656,1,-19,28,0,0,0.0
657,2,0,0,0,0,0.0
658,2,0,0,0,0,0.0
659,2,0,0,0,0,0.0
660,2,0,0,0,0,0.0
661,1,-16,30,3,3,0.0
662,1,-19,28,4,3,0.0
663,1,-18,26,3,3,0.0
664,1,-16,25,3,3,0.0
665,1,-19,26,3,1,0.0
666,1,-18,29,0,1,0.0
667,1,-18,29,1,1,0.0
668,1,-19,23,2,2,0.0
669,1,-21,23,2,2,0.0
670,1,-18,25,3,3,0.0
671,1,-19,25,3,3,0.0
672,1,-14,25,0,0,0.0
673,1,-16,25,0,0,0.0
674,1,-21,27,3,2,0.0
675,1,-17,26,3,3,0.0
676,1,-12,18,5,3,0.0
677,1,-15,24,2,1,0.0
678,1,-17,20,5,3,0.0
679,1,-15,23,3,3,0.0
680,1,-17,21,3,3,0.0
681,1,-17,22,3,2,0.0
682,1,-16,25,0,0,0.0
683,1,-20,25,3,3,0.0
684,1,-16,28,3,2,0.0
685,1,-18,25,3,3,0.0
686,1,-17,22,3,3,0.0
687,1,-18,24,3,1,0.0
688,1,-17,23,0,0,0.0
689,1,-19,22,3,3,0.0
690,1,-19,24,3,2,0.0
691,1,-19,28,3,3,0.0
692,1,-21,29,4,3,0.0
693,1,-22,26,5,3,0.0
694,1,-21,28,4,3,0.0
695,1,-23,26,4,3,0.0
696,1,-21,28,1,3,0.0
697,1,-24,27,4,3,0.0
698,1,-20,29,4,3,0.0
699,1,-19,29,5,3,0.0
700,1,-21,24,5,3,0.0
701,1,-17,23,3,2,0.0
702,1,-17,22,3,2,0.0
703,1,-17,23,3,2,0.0
704,1,-18,19,3,3,0.0
705,1,-18,23,3,3,0.0
706,1,-17,18,5,3,0.0
707,1,-19,21,3,3,0.0
708,1,-15,20,4,3,0.0
709,1,-13,16,5,3,0.0
710,1,-16,15,5,3,0.0
711,1,-15,16,3,3,0.0
712,1,-16,16,5,3,0.0
713,1,-12,18,5,3,0.0
714,1,-15,20,5,3,0.0
715,1,-14,21,5,3,0.0
716,1,-12,20,3,3,0.0
717,1,-17,24,3,3,0.0
718,1,-11,19,4,3,0.0
719,1,-17,21,2,1,0.0
720,1,-11,13,4,3,0.0
721,1,-20,16,5,3,0.0
722,1,-17,17,5,3,0.0
723,1,-16,16,4,3,0.0
724,1,-20,22,3,3,0.0
725,1,-18,23,5,3,0.0
726,1,-21,26,3,3,0.0
727,1,-21,25,4,3,0.0
728,1,-18,25,2,2,0.0
729,1,-14,22,3,3,0.0
730,1,-21,21,3,3,0.0
731,1,-13,23,4,3,0.0
732,1,-15,26,3,1,0.0
733,1,-14,23,3,2,0.0
734,1,-11,21,5,3,0.0
735,1,-22,26,3,3,0.0
736,1,-18,19,4,3,0.0
737,1,-20,21,5,3,0.0
738,1,-22,19,5,3,0.0
739,1,-20,24,3,3,0.0
740,1,-18,23,3,3,0.0
741,1,-21,27,1,3,0.0
742,1,-20,25,4,3,0.0
743,1,-19,23,4,3,45.89158296585083
744,1,-22,22,3,3,0.0
745,1,-19,23,3,2,0.0
746,1,-18,23,5,3,0.0
747,1,-18,20,5,3,0.0
748,1,-14,17,4,3,0.0
749,1,-17,21,3,3,0.0
750,1,-12,19,5,3,0.0
751,1,-7,10,5,3,0.0
752,1,-16,21,3,3,0.0
753,1,-13,15,5,3,0.0
754,1,-10,11,5,3,0.0
755,1,-19,20,3,3,0.0
756,1,-16,19,5,3,0.0
757,1,-17,22,3,3,0.0
758,1,-14,20,5,3,0.0
759,1,-13,19,5,3,0.0
760,1,-12,15,5,3,0.0
761,1,-17,18,5,3,0.0
762,1,-17,20,4,3,0.0
763,1,-18,20,3,3,0.0
764,1,-13,20,4,3,0.0
765,1,-18,22,5,3,0.0
766,1,-19,23,5,3,0.0
767,1,-20,24,3,3,0.0
768,1,-15,22,4,3,0.0
769,1,-14,16,5,3,0.0
770,1,-19,25,5,3,0.0
771,1,-14,19,5,3,45.47686576843262
772,1,-14,21,4,3,0.0
773,1,-17,20,3,3,0.0
774,1,-16,19,5,3,0.0
775,1,-15,20,3,2,0.0
776,1,-15,17,5,3,0.0
777,1,-12,15,3,3,0.0
778,1,-7,10,5,3,0.0
779,1,-4,15,5,3,0.0
780,1,-10,15,5,3,0.0
781,1,-15,20,5,3,0.0
782,1,-17,22,5,3,0.0
783,1,-24,22,5,3,0.0
784,1,-12,17,5,3,0.0
785,1,-22,23,3,3,0.0
786,1,-23,21,4,3,0.0
787,1,-18,24,3,3,0.0
788,1,-20,23,3,3,0.0
789,1,-20,20,5,3,0.0
790,1,-17,22,5,3,0.0
791,1,-15,24,3,3,0.0
792,1,-17,19,5,3,0.0
793,1,-11,21,5,3,0.0
794,1,-17,30,4,3,0.0
795,1,-15,20,5,3,0.0
796,1,-18,24,5,3,0.0
797,1,-17,23,5,3,0.0
798,1,-14,24,3,2,0.0
799,1,-14,18,5,2,0.0
800,1,-9,13,4,3,0.0
801,1,-19,19,5,3,0.0
802,1,-12,13,5,3,0.0
803,1,-15,18,3,3,0.0
804,1,-20,21,1,2,0.0
805,1,-23,19,0,0,0.0
806,1,-23,18,0,0,0.0
