,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
272,1,-11,39,3,2,0
273,1,-10,38,3,3,49.82886612
274,1,-10,37,2,1,48.91358912
275,1,-11,34,0,0,0
276,1,20,-17,0,0,0
277,1,15,-23,0,0,0
278,1,10,-18,2,2,0
279,1,7,-25,4,3,47.82776833
280,1,15,-30,3,3,50.093472
281,1,15,-27,3,3,46.83719873
282,1,14,-30,0,0,0
283,1,12,-31,3,3,0
284,1,15,-26,1,2,45.07729709
285,1,23,-23,3,3,0
286,1,12,-38,4,3,51.48314238
287,1,8,-39,4,3,46.99655175
288,1,10,-39,4,3,45.82301676
289,1,9,-39,5,3,47.11339474
290,1,11,-37,4,3,47.42442071
291,1,8,-42,4,3,52.91638374
292,1,6,-46,4,3,51.63668394
293,1,8,-46,4,3,47.79495895
294,1,10,-49,4,3,48.09677601
295,1,11,-42,4,3,50.16696453
296,1,14,-39,5,3,45.35241723
297,1,13,-39,5,3,45.22053301
298,1,15,-35,5,3,48.79497588
299,1,15,-35,5,3,55.63856959
300,1,10,-42,2,3,50.01766682
301,1,13,-37,5,3,49.17846024
302,1,12,-40,5,3,48.25102687
303,1,14,-37,4,3,46.3919431
304,1,14,-38,2,3,46.27768099
305,1,14,-38,4,3,46.5002805
306,1,13,-37,4,3,51.16877556
307,1,16,-36,3,3,45.50867677
308,1,13,-36,4,3,46.93699479
309,1,12,-39,4,3,45.90544105
310,1,17,-34,4,3,0
311,1,21,-22,5,3,0
312,1,12,-29,4,3,0
313,1,10,-30,4,3,0
314,1,12,-29,5,3,0
315,1,9,-27,5,3,0
316,1,6,-28,5,3,0
317,1,8,-23,5,3,0
318,1,12,-23,5,3,0
319,1,8,-21,5,3,0
320,1,-8,-26,5,3,0
321,1,18,-33,4,3,0
322,1,-20,31,4,3,48.52059782
323,1,-15,31,3,3,45.30918598
324,1,-13,27,5,3,0
325,1,-9,0,5,3,0
326,1,13,-30,5,3,52.92491913
327,1,10,-30,5,3,47.60331213
328,1,-13,-25,5,3,0
329,1,-16,26,2,3,0
330,1,-14,34,4,3,45.77994049
331,1,-15,31,5,3,51.44501925
332,1,-20,34,3,3,48.56968224
333,1,-31,22,2,3,47.83277512
334,1,-15,26,5,3,53.53934169
335,1,-22,27,3,3,45.05635202
336,1,-23,24,0,3,52.90234685
337,1,-21,28,0,3,49.7484535
338,1,-28,21,5,3,45.99695504
339,1,-20,25,3,3,50.3278017
340,1,-31,17,5,3,53.44163775
341,1,-29,20,5,3,56.99415207
342,1,-30,19,0,0,51.2019515
343,1,-27,22,0,1,47.55550325
344,1,-23,24,3,3,51.36645436
345,1,-26,24,0,3,50.8643508
346,1,-26,24,0,2,52.10503936
347,1,-26,23,0,3,65.75498581
348,1,-27,24,0,1,64.27317262
349,1,-30,20,0,2,46.68875635
350,1,-28,18,1,3,45.99638879
351,1,-21,27,0,3,52.38560438
352,1,-28,23,0,3,51.59866214
353,1,-33,17,5,3,60.24379134
354,1,-28,21,5,3,56.45783544
355,1,-28,25,1,3,51.86875463
356,1,-29,22,5,3,50.11534095
357,1,-30,20,0,3,50.68764687
358,1,-23,28,0,2,47.63000607
359,1,-20,24,0,1,0
360,1,-18,24,3,3,0
361,1,-1,7,5,3,0
362,1,19,-16,5,3,0
363,1,29,-19,5,3,0
364,1,10,-27,5,3,0
365,1,11,-29,5,3,0
366,1,12,-26,5,3,0
367,1,7,-27,5,3,0
368,1,10,-29,5,3,0
369,1,7,-30,3,3,0
370,1,8,-23,4,3,0
371,1,3,-31,4,3,0
372,1,3,-32,4,3,0
373,1,27,-17,3,3,0
374,1,9,-29,3,3,0
375,1,11,-30,3,3,0
376,1,5,-32,2,3,45.40298283
377,1,13,-28,0,0,49.36849773
378,1,14,-32,0,0,0
379,1,8,-36,3,3,0
380,1,19,-30,0,3,48.51056635
381,1,18,-30,4,3,47.14085758
382,1,19,-29,3,3,0
383,1,16,-31,0,3,0
384,1,14,-32,0,1,0
385,1,18,-29,0,0,0
386,1,12,-33,2,3,0
387,1,17,-29,2,3,0
388,1,16,-29,1,3,0
389,1,26,-24,2,3,0
390,1,18,-28,0,3,0
391,1,17,-28,0,3,0
392,1,17,-29,0,3,0
393,1,15,-30,0,3,0
394,1,17,-29,0,1,0
395,1,5,-30,3,3,0
396,1,9,-33,5,3,0
397,1,6,-35,5,3,0
398,1,5,-36,5,3,48.1620729
399,1,11,-33,5,3,49.58519936
400,1,8,-32,5,3,47.57890999
401,1,35,-13,4,3,0
402,1,-23,22,4,3,45.0912863
403,1,-28,18,4,3,45.1807946
404,1,-27,21,3,3,55.42945862
405,1,-26,17,2,3,49.72113669
406,1,-27,19,0,3,49.87644255
407,1,-28,18,2,3,48.19302559
408,1,-25,21,4,3,52.5554359
409,1,-33,14,3,3,45.6194371
410,1,-27,20,1,3,45.79894841
411,1,-28,19,0,3,63.57616782
412,1,-33,15,3,3,54.65596318
413,1,6,-33,0,3,63.09800148
414,1,-26,21,1,3,58.0165565
415,1,6,-36,2,3,59.22291875
416,1,1,-36,0,3,57.29221702
417,1,3,-37,0,1,61.22471094
418,1,2,-36,0,0,45.78303695
419,1,4,-35,0,0,47.28388786
420,1,2,-33,0,0,49.47776198
421,1,3,-27,0,0,47.64860868
422,1,3,-32,0,0,45.13484538
423,1,4,-31,0,0,45.65216005
424,1,-25,22,0,3,45.97666562
425,1,-39,12,0,3,46.93691134
426,1,-35,18,0,2,52.01368332
427,1,29,-21,0,3,46.2808162
428,1,2,-43,0,3,48.21417034
429,1,-25,22,0,3,45.6068933
430,1,-24,22,3,3,45.50371468
431,1,-29,17,5,3,45.95036209
432,1,-39,9,5,3,0
433,1,7,-23,1,3,45.97660899
434,1,-47,7,1,3,46.17888033
435,1,-23,20,3,3,49.41097498
436,1,-26,18,4,3,51.9564867
437,1,-31,14,0,3,48.22270572
438,1,-30,13,4,3,47.93970287
439,1,-26,16,3,3,46.11580968
440,1,-35,11,4,3,46.11935914
441,1,-30,14,4,3,45.5460012
442,1,-33,9,0,3,46.09602392
443,1,-33,13,0,3,45.96854746
444,1,-46,8,0,0,45.97604871
445,1,1,-39,0,0,45.92418373
446,1,-84,-6,0,3,49.33467209
447,1,-27,17,0,3,45.45607269
448,1,-30,10,0,1,45.11416852
449,1,-20,22,0,3,45.0931102
450,1,-21,23,0,0,45.82629502
451,1,-22,23,0,2,51.34299397
452,1,-46,1,0,0,48.5276103
453,1,2,-38,0,2,50.69792271
454,1,-77,-7,0,0,61.54260635
455,1,-33,11,0,0,57.53204226
456,1,-28,15,0,2,50.40495992
457,1,-49,3,0,2,50.12101531
458,1,-34,15,0,1,51.73031092
459,1,14,-31,0,3,47.74635136
460,1,-34,15,0,3,48.45539629
461,1,-33,14,0,2,56.2726438
462,1,-28,21,0,2,55.83729744
463,1,-27,22,0,1,59.80705619
464,1,-28,22,0,3,54.0145576
465,1,-30,18,0,3,45.56724429
466,1,-27,23,0,3,0
467,1,-24,17,1,3,0
468,1,-32,11,3,3,0
469,1,13,-28,5,3,46.66839242
470,1,-89,-3,3,3,45.71983814
471,1,-43,11,3,3,0
472,1,-63,3,1,3,45.37639618
473,1,-37,10,2,3,45.03101408
474,1,-50,5,5,3,53.23470831
475,1,-54,5,4,3,51.76241994
476,1,-52,4,4,3,48.35372865
477,1,48,-11,1,2,46.82883918
478,1,6,-33,3,3,45.46864331
479,1,75,-8,5,3,47.83344269
480,1,-73,0,5,3,52.45635509
481,1,-67,0,5,3,48.01163375
482,1,7,-31,5,3,52.73768902
483,1,-57,3,5,3,47.42715657
484,1,46,-15,5,3,45.96686065
485,1,64,-11,5,3,50.88956356
486,1,61,-12,5,3,54.93228436
487,1,10,-28,4,3,47.49319553
488,1,-62,1,5,3,45.2234894
489,1,7,-31,4,3,52.07264423
490,1,7,-34,5,3,53.79731059
491,1,8,-31,5,3,49.6396482
492,1,-3,-16,5,3,46.96916342
493,1,-18,-17,5,3,45.5747366
494,1,28,-20,5,3,0
495,1,-50,-1,5,3,0
496,1,47,-14,5,3,0
497,1,10,-20,5,3,0
498,1,15,-28,5,3,46.91745341
499,1,-2,-14,5,3,46.44360244
500,1,19,-21,5,3,0
501,1,15,-29,5,3,46.83183432
502,1,14,-29,5,3,0
503,1,13,-29,5,3,0
504,1,16,-27,5,3,0
505,1,21,-24,5,3,0
506,1,13,-29,5,3,0
507,1,16,-26,5,3,45.60179114
508,1,18,-24,5,3,45.04503012
509,1,13,-30,5,3,46.12713158
510,1,38,-16,5,3,45.96592188
511,1,53,-12,5,3,0
512,1,12,-30,5,3,0
513,1,14,-29,5,3,0
514,1,10,-32,5,3,46.36682868
515,1,11,-31,5,3,0
516,1,31,-15,5,3,0
517,1,15,-29,5,3,0
518,1,20,-22,4,3,0
519,1,64,-9,5,3,48.88059497
520,1,28,-16,5,3,53.172189
521,1,5,-28,5,3,0
522,1,0,-26,5,3,0
523,1,14,-27,5,3,0
524,1,12,-26,5,3,0
525,1,0,-16,5,3,0
526,1,89,-5,5,3,0
527,1,-89,-4,5,3,0
528,1,-13,16,4,3,0
529,1,-50,5,5,3,0
530,1,-78,-4,5,3,0
531,1,74,-9,5,3,0
532,1,81,-7,5,3,47.52902091
533,1,-60,1,5,3,56.05831146
534,1,-55,2,5,3,45.56219578
535,1,-47,3,5,3,50.44766068
536,2,0,0,0,0,0
537,1,-18,12,5,3,61.65083051
538,1,-48,-8,5,3,53.33923697
539,1,42,-17,5,3,61.46963239
540,1,13,-26,4,3,0
541,1,21,-21,5,3,0
542,1,85,-6,5,3,0
543,1,26,-18,5,3,0
544,1,46,-13,4,3,0
545,1,36,-15,5,3,0
546,1,32,-18,5,3,45.28110921
547,1,64,-10,5,3,0
548,1,27,-18,3,2,0
549,1,14,-28,3,3,0
550,1,12,-33,0,3,56.12445474
551,1,7,-34,3,3,64.72155452
552,1,10,-32,0,0,0
553,1,0,-42,0,3,61.07237339
554,1,16,-28,0,3,50.5764246
555,1,2,-45,0,0,46.13255262
556,1,11,-39,0,0,0
557,1,20,-28,0,3,0
558,1,16,-31,0,0,0
559,1,24,-27,0,0,0
560,1,26,-25,0,0,0
561,1,27,-25,0,0,0
562,1,29,-23,0,0,0
563,1,27,-25,0,0,0
564,1,33,-21,0,0,0
565,1,29,-23,0,0,0
566,1,29,-23,0,0,0
567,1,32,-22,0,0,0
568,1,35,-20,0,0,0
569,1,32,-21,0,0,0
570,1,48,-13,0,0,46.4302659
571,1,32,-21,0,0,46.07024789
572,1,35,-20,0,0,45.19736767
573,1,32,-22,0,0,45.04406154
574,1,39,-17,0,0,60.23729444
575,1,32,-19,0,0,68.23157668
576,1,41,-17,0,0,47.13493288
577,1,43,-16,0,0,47.40768671
578,1,47,-13,0,0,80.73165417
579,1,76,-6,0,0,81.33967519
580,1,37,-17,0,0,48.87831509
581,1,52,-12,0,0,45.41987777
582,1,24,-24,0,1,79.06733751
583,1,22,-26,0,0,75.80127716
584,1,25,-24,0,0,66.98943973
585,1,31,-21,0,0,47.25210071
586,1,-24,18,0,0,0
587,1,-22,19,0,0,0
588,1,-21,20,0,0,0
589,1,59,-10,0,0,0
590,1,28,-22,0,0,0
591,1,55,-11,0,0,0
592,1,-73,-1,0,0,46.82308137
593,1,-28,15,0,0,55.08942604
594,1,64,-9,0,0,50.45500994
595,1,47,-14,0,0,54.92741466
596,1,40,-16,0,0,61.33105755
597,1,44,-15,0,0,69.09416914
598,1,53,-12,0,0,49.04879928
599,1,43,-15,0,0,53.15623879
600,1,36,-17,0,0,45.03614902
601,1,39,-16,0,0,60.07245183
602,1,41,-15,0,0,59.44871902
603,1,42,-14,0,0,54.79422808
604,1,21,-24,0,0,62.93260455
605,1,28,-20,0,0,62.23778725
606,1,84,-4,0,0,0
607,1,38,-20,0,3,0
608,1,12,-34,0,0,49.98677075
609,1,9,-33,0,2,0
610,1,7,-37,4,3,0
611,1,23,-30,3,3,45.35774291
612,1,22,-33,2,3,46.60028219
613,1,25,-30,1,3,47.12528586
614,1,24,-32,0,2,50.0801146
615,1,23,-32,0,3,48.31163287
616,1,21,-35,0,3,50.87381005
617,1,25,-30,0,3,51.92204118
618,1,25,-32,0,3,46.50248289
619,1,18,-37,0,3,49.38896
620,1,21,-34,1,3,52.61649489
621,1,21,-34,0,3,52.18864083
622,1,24,-33,0,3,54.11032438
623,1,24,-30,0,3,59.08187032
624,1,26,-27,0,3,0
625,1,22,-31,0,3,0
626,1,19,-30,0,2,0
627,1,23,-29,0,3,0
628,1,17,-31,0,2,0
629,1,6,-38,1,3,0
630,1,8,-37,4,3,0
631,1,6,-38,0,3,0
632,1,10,-35,0,3,0
633,1,46,-19,0,0,0
634,1,40,-21,0,1,0
635,1,39,-22,0,2,0
636,1,35,-24,0,3,0
637,1,30,-25,0,1,0
638,1,28,-27,0,3,0
639,1,26,-29,0,1,0
640,1,22,-31,0,3,0
641,1,32,-28,4,3,0
642,1,16,-32,3,3,0
643,1,6,-35,3,3,0
644,1,9,-37,2,3,0
645,1,14,-34,0,3,0
646,1,5,-40,4,3,0
647,1,9,-37,4,3,0
648,1,11,-35,4,3,0
649,1,9,-36,3,3,0
650,1,12,-33,3,3,0
651,1,15,-32,0,0,0
652,1,9,-36,0,3,0
653,1,8,-36,0,3,0
654,1,7,-37,0,1,0
655,1,6,-37,0,1,0
656,1,8,-37,0,0,0
657,1,9,-36,0,0,0
658,1,-1,-46,0,3,0
659,1,-2,-47,0,0,45.96479535
660,1,0,-44,0,1,0
661,1,1,-40,0,0,0
662,1,2,-42,0,0,0
663,1,6,-39,0,0,0
664,1,4,-39,0,0,0
665,1,0,-44,0,0,48.55736494
666,1,4,-41,0,0,0
667,1,31,-29,0,0,0
668,1,23,-30,0,0,0
669,1,22,-28,0,0,0
670,1,21,-30,0,0,48.67263436
671,1,19,-29,0,0,62.23755479
672,1,27,-24,0,0,46.08717561
673,1,30,-23,0,3,47.89470434
674,1,25,-26,0,0,53.6000967
675,1,29,-24,0,0,48.85281026
676,1,31,-22,0,1,47.97796905
677,1,27,-24,0,1,48.71561229
678,1,23,-26,0,1,48.66256118
679,1,26,-24,0,2,45.87268829
680,1,22,-26,0,0,59.86914039
681,1,23,-26,0,0,45.3334868
682,1,27,-23,0,0,0
683,1,26,-25,0,0,0
684,1,26,-25,0,0,0
685,1,28,-24,0,0,45.97963989
686,1,19,-28,0,0,0
687,1,25,-25,0,0,0
688,1,32,-21,0,0,0
689,1,33,-18,0,0,65.82258344
690,1,25,-22,0,1,45.49362659
691,1,21,-25,0,1,46.46306038
692,1,19,-25,0,0,46.32142484
693,1,12,-28,0,0,71.12492323
694,1,15,-29,0,0,48.66637886
695,1,23,-25,0,0,49.96557236
696,1,19,-27,0,0,74.23110604
697,1,18,-29,0,0,75.04581213
698,1,26,-24,0,0,76.1844337
699,1,24,-24,0,0,0
700,1,18,-30,0,0,0
701,1,34,-21,0,0,0
702,1,18,-29,0,0,62.13383675
703,1,27,-24,0,0,0
704,1,27,-23,0,0,52.07663178
705,1,25,-25,0,0,45.87219656
706,1,23,-25,0,0,52.28464007
707,1,25,-24,0,0,46.79225683
708,1,25,-25,0,0,47.20850587
709,1,23,-25,0,0,0
710,1,25,-24,0,0,0
711,1,22,-27,0,0,0
712,1,25,-24,0,0,0
713,1,24,-26,0,0,50.11771321
714,1,19,-28,0,0,0
715,1,25,-18,0,0,62.17340827
716,1,23,-24,0,0,67.02141166
717,1,14,-28,0,0,68.81970763
718,1,25,-23,0,0,71.06306553
719,1,25,-20,0,0,71.7875421
720,1,27,-22,0,0,72.30416536
721,1,28,-23,0,0,66.90941453
722,1,28,-20,0,0,67.95646548
723,1,30,-22,0,0,60.79458594
724,1,23,-26,0,0,0
725,1,24,-25,0,0,0
726,1,24,-26,0,0,0
727,1,23,-26,0,0,50.15729666
728,1,25,-24,0,0,60.31405926
729,1,12,-16,0,0,47.73665667
730,1,27,-24,0,0,46.14549577
731,1,28,-22,0,0,48.44048917
732,1,33,-20,0,0,60.10334492
733,1,37,-17,0,0,47.61452973
734,1,34,-18,0,1,45.45125067
735,1,28,-20,0,0,46.00170255
736,1,27,-22,0,2,0
737,1,45,-16,0,0,0
738,1,25,-22,0,0,49.83187318
739,1,27,-22,0,0,66.66517258
740,1,40,-14,0,0,70.99969387
741,1,18,-17,0,0,80.33186793
742,1,36,-12,0,0,81.13584518
743,1,-54,7,0,0,75.21291971
744,1,-34,16,0,0,78.25212479
745,1,-34,14,0,0,74.33132529
746,1,-26,23,0,0,75.06044507
747,1,-59,6,0,0,77.27451921
748,1,-33,19,0,0,74.13368225
749,1,-82,0,0,0,78.35988402
750,1,45,-17,0,0,74.57238436
751,1,36,-20,0,0,70.68805695
752,1,33,-22,0,0,64.13155198
753,1,24,-26,0,0,66.9921577
754,1,13,-34,0,0,59.30382013
755,1,17,-31,0,0,69.44640875
756,1,17,-31,0,0,0
757,1,13,-33,0,0,0
758,1,11,-34,0,0,0
759,1,18,-34,0,1,0
760,1,13,-35,0,3,0
761,1,13,-35,0,3,45.17984986
762,1,17,-34,0,3,48.11683893
763,1,17,-35,0,0,54.31278348
764,1,13,-38,0,3,47.16299772
765,1,15,-37,0,1,52.39362717
766,1,17,-36,0,0,52.33058929
767,1,18,-34,0,0,51.35144591
768,1,19,-33,0,0,49.34467077
769,1,17,-34,0,0,51.54822469
770,1,16,-35,0,1,50.20827651
771,1,19,-31,0,0,46.11209035
772,1,12,-37,0,3,0
773,1,31,-13,0,0,0
774,1,-28,20,0,3,0
775,1,-32,15,0,0,0
776,1,-35,16,0,0,0
777,1,-34,16,0,0,0
778,1,-30,18,0,0,0
779,1,-64,0,0,0,0
780,1,-31,17,0,1,0
781,1,-27,19,0,0,0
782,1,-29,19,0,0,52.08721161
783,1,-28,19,0,0,55.01909256
784,1,-28,19,0,0,55.95141053
785,1,-26,20,0,0,52.37674117
786,1,-28,18,0,0,45.80576122
787,1,-46,9,0,0,50.84440112
788,1,6,-32,0,1,53.28410864
789,1,6,-33,0,0,53.21847796
790,1,-31,21,0,0,50.5322516
791,1,-30,22,0,0,57.81614184
792,1,-38,17,0,0,54.75725532
