,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
1012,1,67,-6,0,0,0
1013,1,65,-7,0,0,0
1014,1,64,-7,0,0,0
1015,1,66,-7,0,0,0
1016,1,64,-7,0,0,0
1017,1,64,-7,0,0,0
1018,1,66,-6,0,0,0
1019,1,65,-7,0,0,0
1020,1,59,-8,0,0,0
1021,1,49,-14,0,0,0
1022,1,51,-12,0,0,0
1023,1,46,-15,0,0,0
1024,1,54,-12,0,0,0
1025,1,63,-9,0,0,0
1026,1,64,-9,0,0,0
1027,1,73,-8,0,0,0
1028,1,66,-10,0,0,0
1029,1,56,-13,0,0,0
1030,1,63,-11,0,0,0
1031,1,51,-14,0,3,0
1032,1,30,-22,0,0,0
1033,1,34,-20,0,0,0
1034,1,31,-22,0,0,0
1035,1,36,-21,0,0,0
1036,1,42,-18,0,0,0
1037,1,40,-18,2,3,0
1038,1,34,-21,0,0,0
1039,1,31,-23,0,3,0
1040,1,36,-20,0,3,0
1041,1,25,-28,0,0,0
1042,1,30,-24,0,1,0
1043,1,28,-26,3,3,0
1044,1,29,-25,0,0,0
1045,1,28,-25,0,0,0
1046,1,31,-24,2,3,0
1047,1,28,-27,0,1,0
1048,1,30,-25,0,0,0
1049,1,28,-28,0,0,0
1050,1,27,-27,0,0,0
1051,1,26,-26,0,0,0
1052,1,24,-27,0,0,0
1053,1,26,-26,0,0,0
1054,1,32,-23,0,0,0
1055,1,26,-26,0,3,0
1056,1,38,-21,0,0,0
1057,1,26,-26,0,0,0
1058,1,26,-25,0,0,0
1059,1,27,-24,0,0,0
1060,1,25,-27,0,0,0
1061,1,28,-25,0,3,0
1062,1,39,-17,0,0,0
1063,1,50,-16,0,0,0
1064,1,44,-20,0,0,0
1065,1,59,-13,0,0,0
1066,1,74,-9,0,0,0
1067,1,82,-5,0,3,0
1068,1,-69,2,0,0,0
1069,1,-50,8,0,0,0
1070,1,-33,21,0,0,0
1071,1,-33,23,0,0,0
1072,1,-35,22,0,0,0
1073,1,-39,20,0,0,0
1074,1,-39,20,0,0,0
1075,1,-38,20,0,0,0
1076,1,-38,21,0,0,0
1077,1,-39,20,0,0,0
1078,1,-36,23,0,0,0
1079,1,-39,21,0,0,0
1080,1,-38,21,0,0,45.00646293
1081,1,-30,25,0,0,0
1082,1,-31,21,0,0,0
1083,1,17,-31,0,0,0
1084,1,30,-25,0,0,0
1085,1,40,-21,0,0,0
1086,1,43,-20,0,3,0
1087,1,51,-16,0,0,0
1088,1,24,-30,0,0,0
1089,1,28,-27,0,0,0
1090,1,36,-25,0,0,0
1091,1,22,-34,0,1,0
1092,1,20,-36,0,0,0
1093,1,19,-38,0,3,0
1094,1,22,-35,0,0,0
1095,1,18,-39,0,3,0
1096,1,37,-26,0,0,0
1097,1,31,-29,0,0,0
1098,1,27,-32,0,0,0
1099,1,30,-29,0,0,0
1100,1,28,-31,0,0,0
1101,1,37,-25,0,0,0
1102,1,52,-14,0,0,0
1103,1,53,-13,0,0,0
1104,1,62,-10,0,0,0
1105,1,70,-6,0,0,0
1106,1,66,-9,0,1,0
1107,1,67,-8,0,0,0
1108,1,68,-8,0,0,0
1109,1,71,-6,0,0,0
1110,1,67,-8,0,1,0
1111,1,70,-7,0,1,0
1112,1,69,-7,0,0,0
1113,1,70,-7,0,0,0
1114,1,68,-6,0,0,0
1115,1,54,-12,0,0,0
1116,1,39,-19,0,0,0
1117,1,29,-26,0,0,0
1118,1,34,-24,0,3,0
1119,1,37,-21,0,3,0
1120,1,38,-20,0,0,0
1121,1,37,-22,0,3,0
1122,1,30,-26,0,3,0
1123,1,36,-22,0,3,0
1124,1,39,-20,0,3,0
1125,1,36,-23,0,2,0
1126,1,37,-21,0,3,0
1127,1,37,-21,0,0,0
1128,1,42,-17,0,0,0
1129,1,52,-13,0,0,0
1130,1,-40,10,0,0,0
1131,1,-19,19,0,0,0
1132,1,-44,17,0,0,0
1133,1,-32,20,0,0,0
1134,1,-33,20,0,0,0
1135,1,-39,21,0,0,0
1136,1,-39,21,0,0,0
1137,1,-27,20,0,0,0
1138,1,-38,16,0,0,0
1139,1,-32,20,0,0,0
1140,1,-34,18,0,0,0
1141,1,-34,18,0,0,0
1142,1,7,-32,0,0,0
1143,1,-36,22,0,0,0
1144,1,-45,18,0,0,0
1145,1,-34,20,0,0,0
1146,1,-37,22,0,0,0
1147,1,-40,19,0,0,0
1148,1,18,-20,0,0,0
1149,1,-41,20,0,0,0
1150,1,-43,18,0,0,0
1151,1,-49,16,0,0,0
1152,1,-44,18,0,0,0
1153,1,-34,16,0,0,0
1154,1,17,-31,0,0,0
1155,1,42,-20,0,0,0
1156,1,51,-15,0,2,0
1157,1,50,-14,0,0,0
1158,1,47,-14,0,0,0
1159,1,45,-15,0,0,0
1160,1,52,-13,0,0,0
1161,1,56,-11,0,0,0
1162,1,42,-17,0,0,0
1163,1,40,-17,0,0,0
1164,1,40,-18,0,0,0
1165,1,43,-16,0,0,0
1166,1,42,-17,0,0,0
1167,1,44,-16,0,1,0
1168,1,44,-16,0,0,0
1169,1,43,-16,0,0,0
1170,1,45,-16,0,0,0
1171,1,39,-18,0,0,0
1172,1,43,-17,0,0,0
1173,1,42,-17,0,0,0
1174,1,41,-17,0,0,0
1175,1,41,-16,0,0,0
1176,1,40,-17,0,0,0
1177,1,39,-18,0,3,0
1178,1,39,-18,0,0,0
1179,1,42,-18,0,0,0
1180,1,40,-17,0,0,0
1181,1,37,-19,0,0,0
1182,1,30,-24,0,0,0
1183,1,38,-19,0,3,0
1184,1,46,-14,0,0,0
1185,1,45,-16,0,0,0
1186,1,52,-14,0,0,0
1187,1,48,-16,0,0,0
1188,1,61,-11,0,1,0
1189,1,64,-9,0,2,0
1190,1,-29,19,0,0,0
1191,1,54,-10,0,0,0
1192,1,-27,24,0,0,0
1193,1,-31,24,0,0,0
1194,1,-36,22,0,0,0
1195,1,-36,23,0,0,0
1196,1,-36,23,0,0,0
1197,1,-37,23,0,0,0
1198,1,-37,23,0,0,0
1199,1,-37,23,0,0,0
1200,1,-37,23,0,0,0
1201,1,-36,23,0,0,0
1202,1,-36,23,0,0,0
1203,1,-35,23,0,0,0
1204,1,-35,24,0,0,0
1205,1,-36,19,0,0,0
1206,1,26,-26,0,0,0
1207,1,30,-26,0,0,0
1208,1,39,-21,0,0,0
1209,1,41,-22,0,3,0
1210,1,47,-18,0,0,0
1211,1,44,-18,0,0,0
1212,1,27,-30,0,0,0
1213,1,24,-33,0,0,0
1214,1,24,-33,0,0,0
1215,1,22,-35,1,0,0
1216,1,26,-32,0,0,0
1217,1,23,-34,2,0,0
1218,1,25,-33,2,1,0
1219,1,28,-31,0,0,0
1220,1,28,-31,0,0,0
1221,1,35,-26,0,0,0
1222,1,31,-29,0,0,0
1223,1,30,-29,0,0,0
1224,1,36,-25,0,0,0
1225,1,38,-23,0,0,0
1226,1,39,-23,0,0,0
1227,1,38,-24,0,0,0
1228,1,34,-26,0,0,0
1229,1,36,-25,0,0,0
1230,1,34,-26,0,0,0
1231,1,32,-28,0,0,0
1232,1,34,-25,0,3,0
1233,1,39,-17,0,0,0
1234,1,37,-18,0,0,0
1235,1,33,-21,0,0,0
1236,1,27,-23,0,0,0
1237,1,-57,1,0,0,0
1238,1,-31,18,0,0,0
1239,1,10,-30,0,0,0
1240,1,19,-25,0,0,0
1241,1,-46,14,0,0,0
1242,1,28,-20,0,0,0
1243,1,-29,19,0,0,0
1244,1,24,-20,0,0,0
1245,1,-25,23,0,0,0
1246,1,-38,15,0,0,0
1247,1,-38,15,0,0,0
1248,1,-27,27,0,0,0
1249,1,-32,27,0,0,0
1250,1,-31,27,0,0,0
1251,1,-31,27,0,0,0
1252,1,-30,27,0,0,0
1253,1,-30,27,0,0,0
1254,1,-31,26,0,0,0
1255,1,-31,25,0,0,0
1256,1,-29,27,0,0,0
1257,1,-30,27,0,0,0
1258,1,-32,25,0,0,0
1259,1,-31,25,0,0,0
1260,1,-33,19,0,0,0
1261,1,20,-26,0,0,0
1262,1,16,-30,0,0,0
1263,1,23,-26,0,0,0
1264,1,26,-25,0,0,0
1265,1,26,-24,0,0,0
1266,1,29,-25,0,0,0
1267,1,22,-31,0,0,0
1268,1,20,-33,0,0,0
1269,1,18,-36,0,1,0
1270,1,19,-36,0,2,0
1271,1,21,-35,2,1,0
1272,1,29,-29,0,0,0
1273,1,35,-25,0,0,0
1274,1,35,-25,0,0,0
1275,1,39,-22,0,0,0
1276,1,34,-26,0,0,0
1277,1,37,-24,0,0,0
1278,1,36,-23,0,0,0
1279,1,37,-24,0,0,0
1280,1,40,-21,0,0,0
1281,1,30,-29,0,0,0
1282,1,31,-28,0,0,0
1283,1,33,-26,0,0,0
1284,1,33,-26,0,0,0
1285,1,33,-27,0,0,0
1286,1,35,-25,0,0,0
1287,1,27,-31,0,0,0
1288,1,27,-31,0,0,0
1289,1,34,-27,0,0,0
1290,1,30,-28,0,0,49.26352501
1291,1,33,-26,0,0,45.82141936
1292,1,35,-25,0,0,0
1293,1,34,-24,0,3,0
1294,1,34,-23,0,1,0
1295,1,30,-25,0,2,0
1296,1,31,-23,0,3,0
1297,1,46,-15,0,0,0
1298,1,50,-15,0,0,0
1299,1,59,-12,0,1,0
1300,1,61,-11,0,0,0
1301,1,56,-12,0,3,0
1302,1,59,-12,0,3,0
1303,1,63,-11,0,0,0
1304,1,62,-11,0,3,0
1305,1,68,-9,0,3,0
1306,1,58,-12,0,3,0
1307,1,79,-5,0,0,0
1308,1,76,-6,0,0,0
1309,1,80,-4,0,0,0
1310,1,79,-6,0,0,0
1311,1,84,-4,0,0,0
1312,1,70,-8,0,0,0
1313,1,58,-11,0,0,0
1314,1,58,-12,0,2,0
1315,1,56,-12,0,0,0
1316,1,61,-11,0,0,0
1317,1,60,-11,0,1,0
1318,1,58,-12,0,1,0
1319,1,57,-12,0,0,0
1320,1,51,-14,0,3,0
1321,1,65,-10,0,2,0
1322,1,53,-13,0,3,0
1323,1,71,-7,0,1,0
1324,1,76,-6,0,0,0
1325,1,65,-9,0,2,0
1326,1,78,-5,0,0,0
1327,1,54,-12,0,0,0
1328,1,48,-14,0,0,0
1329,1,40,-18,0,0,0
1330,1,42,-17,0,1,0
1331,1,39,-19,0,3,0
1332,1,39,-18,0,3,0
1333,1,50,-13,0,0,0
1334,1,60,-9,0,0,0
1335,1,62,-11,0,0,0
1336,1,49,-13,0,0,0
1337,1,-45,15,0,0,0
1338,1,-31,25,0,0,0
1339,1,-35,23,0,0,0
1340,1,-32,27,0,0,0
1341,1,-30,28,0,0,0
1342,1,-31,27,0,0,0
1343,1,-30,29,0,0,0
1344,1,-31,29,0,0,0
1345,1,-29,30,0,0,0
1346,1,-31,29,0,0,0
1347,1,-31,26,0,0,0
1348,1,50,-14,0,0,0
1349,1,44,-18,0,0,0
1350,1,38,-20,0,0,0
1351,1,41,-20,0,0,0
1352,1,40,-18,0,0,0
1353,1,41,-19,0,0,0
1354,1,37,-22,0,1,0
1355,1,36,-25,0,3,0
1356,1,37,-23,0,3,0
1357,1,33,-26,0,3,0
1358,1,33,-26,0,3,0
1359,1,36,-25,0,3,0
1360,1,38,-23,0,3,0
1361,1,28,-27,0,0,0
1362,1,34,-24,0,1,0
1363,1,30,-27,0,0,0
1364,1,29,-27,0,0,0
1365,1,31,-25,0,0,0
1366,1,31,-26,0,0,0
1367,1,36,-22,0,0,0
1368,1,33,-23,0,0,0
1369,1,32,-23,0,0,0
1370,1,26,-29,0,0,0
1371,1,32,-22,0,0,0
1372,1,35,-22,0,0,0
1373,1,30,-26,0,0,0
1374,1,38,-21,0,0,0
1375,1,48,-16,0,0,0
1376,1,35,-22,0,0,0
1377,1,39,-20,0,0,0
1378,1,-56,2,0,0,0
1379,1,-25,19,0,0,0
1380,1,22,-26,0,0,0
1381,1,-32,17,0,0,0
1382,1,-36,15,0,0,0
1383,1,-39,17,0,0,0
1384,1,-36,20,0,0,0
1385,1,-28,26,0,0,0
1386,1,-25,27,0,0,0
1387,1,-26,27,0,0,0
1388,1,-27,27,0,0,0
1389,1,-28,27,0,0,0
1390,1,-26,30,0,0,0
1391,1,-28,29,0,0,0
1392,1,-26,29,0,0,0
1393,1,-30,27,0,0,0
1394,1,-30,16,0,0,0
1395,1,36,-22,0,0,0
1396,1,34,-23,0,0,0
1397,1,41,-21,0,3,0
1398,1,42,-20,0,0,0
1399,1,41,-19,0,0,0
1400,1,23,-33,0,3,0
1401,1,26,-31,0,0,0
1402,1,21,-38,0,1,0
1403,1,22,-37,0,0,0
1404,1,25,-34,0,0,0
1405,1,33,-27,0,0,0
1406,1,24,-33,0,0,0
1407,1,20,-37,0,1,0
1408,1,26,-33,0,0,0
1409,1,28,-32,0,0,0
1410,1,32,-29,0,0,0
1411,1,31,-30,0,0,0
1412,1,29,-31,0,3,0
1413,1,30,-30,0,0,0
1414,1,36,-25,0,0,0
1415,1,45,-19,0,0,0
1416,1,37,-21,0,0,0
1417,1,42,-17,0,0,0
1418,1,28,-24,0,0,0
1419,1,35,-21,0,0,0
1420,1,31,-25,0,0,0
1421,1,28,-28,0,0,0
1422,1,27,-28,0,0,0
1423,1,26,-29,0,0,0
1424,1,22,-35,0,3,0
1425,1,26,-30,0,2,0
1426,2,0,0,0,0,0
1427,2,0,0,0,0,0
1428,2,0,0,0,0,0
1429,2,0,0,0,0,0
1430,2,0,0,0,0,0
1431,1,19,-37,0,3,0
1432,2,0,0,0,0,0
1433,1,20,-36,0,3,0
1434,2,0,0,0,0,0
1435,2,0,0,0,0,0
1436,2,0,0,0,0,0
1437,2,0,0,0,0,0
1438,2,0,0,0,0,0
1439,2,0,0,0,0,0
1440,2,0,0,0,0,0
1441,1,18,-38,0,0,0
1442,1,31,-24,0,0,0
1443,1,35,-19,0,0,0
1444,1,27,-24,0,0,0
1445,1,29,-22,0,0,0
1446,1,31,-22,0,0,0
1447,1,30,-22,0,0,0
1448,1,33,-20,0,0,0
1449,1,46,-12,0,0,0
1450,1,20,-27,0,0,0
1451,1,21,-26,0,0,0
1452,1,27,-23,0,0,0
1453,1,-19,24,0,0,0
1454,1,-17,25,0,0,0
1455,1,-22,23,0,0,0
1456,1,-19,24,0,0,0
1457,1,-19,25,0,0,0
1458,1,61,-9,0,0,0
1459,1,72,-7,0,0,0
1460,1,70,-7,0,0,0
1461,1,56,-11,0,0,0
1462,1,58,-11,0,0,0
1463,1,58,-12,0,0,0
1464,1,64,-11,0,0,0
1465,1,60,-11,0,3,0
1466,1,82,-4,0,0,0
1467,1,58,-11,0,0,0
1468,1,-74,4,0,0,0
1469,1,-82,1,0,0,0
1470,1,-78,2,0,0,0
1471,1,-55,10,0,0,0
1472,1,-70,5,0,0,0
1473,1,-87,0,0,0,0
1474,1,-41,16,0,0,0
1475,1,-76,2,0,0,0
1476,1,65,-8,0,0,0
1477,1,50,-13,0,0,0
1478,1,56,-13,0,0,0
1479,1,53,-14,0,0,0
1480,1,46,-15,0,0,0
1481,1,42,-17,0,0,0
1482,1,41,-18,0,0,0
1483,1,44,-16,0,0,0
1484,1,47,-15,0,0,0
1485,1,46,-14,0,0,0
1486,1,34,-19,0,0,0
1487,1,40,-17,0,0,0
1488,1,39,-17,0,0,0
1489,1,38,-17,0,0,0
1490,1,38,-17,0,0,0
1491,1,41,-17,0,0,0
1492,1,43,-18,0,0,0
1493,1,47,-17,0,0,0
1494,1,45,-17,0,0,0
1495,1,50,-14,0,0,0
1496,1,61,-11,0,0,0
1497,1,42,-16,0,0,0
1498,1,-86,0,0,0,0
1499,1,24,-23,0,0,0
1500,1,-25,22,0,0,0
1501,1,-27,21,0,0,0
1502,1,-26,22,0,0,0
1503,1,-27,21,0,0,0
1504,1,29,-22,0,0,0
1505,1,42,-16,0,0,0
1506,1,50,-14,0,0,0
1507,1,47,-16,0,0,0
1508,1,54,-15,0,0,0
1509,1,50,-14,0,0,0
1510,1,51,-9,0,0,0
1511,1,-20,31,0,0,0
1512,1,-26,27,0,0,0
1513,1,-30,25,0,0,0
1514,1,-27,29,0,0,0
1515,1,-29,27,0,0,0
1516,1,-30,26,0,0,0
1517,1,-33,25,0,0,0
1518,1,-34,24,0,0,0
1519,1,-33,25,0,0,0
1520,1,-33,25,0,0,0
1521,1,-33,26,0,0,0
1522,1,-32,26,0,0,0
1523,1,-33,26,0,0,0
1524,1,-30,27,0,0,0
1525,1,-31,28,0,0,0
1526,1,-30,28,0,0,0
1527,1,-32,27,0,0,0
1528,1,-30,28,0,0,0
1529,1,-32,27,0,0,0
1530,1,-33,25,0,0,0
1531,1,-27,22,0,0,0
1532,1,30,-25,0,0,0
1533,1,38,-18,0,0,0
1534,1,41,-19,0,3,0
1535,1,34,-23,0,0,0
1536,1,36,-21,0,0,0
1537,1,32,-24,0,0,0
1538,1,45,-18,0,0,0
1539,1,20,-29,0,0,0
1540,1,-30,23,0,0,0
1541,1,-28,28,0,0,0
1542,1,-32,25,0,0,0
1543,1,-38,21,0,0,0
1544,1,-31,26,0,0,0
1545,1,46,-16,0,0,0
1546,1,56,-14,0,0,0
1547,1,71,-10,0,0,0
1548,1,64,-12,0,0,0
1549,1,60,-13,0,0,0
1550,1,75,-7,0,0,0
1551,1,72,-9,0,0,0
1552,1,76,-7,0,0,0
1553,1,74,-8,0,0,0
1554,1,70,-10,0,0,0
1555,1,71,-9,0,0,0
1556,1,70,-10,0,0,0
1557,1,70,-9,0,0,0
1558,1,57,-13,0,2,0
1559,1,63,-12,0,2,0
1560,1,55,-14,0,0,0
1561,1,48,-16,0,0,0
1562,1,49,-18,0,3,0
1563,1,38,-23,0,0,0
1564,1,40,-22,0,0,0
1565,1,42,-21,0,0,0
1566,1,38,-23,0,0,0
1567,1,32,-27,0,3,0
1568,1,33,-27,0,3,0
1569,2,0,0,0,0,0
1570,2,0,0,0,0,0
1571,1,16,-41,0,3,0
1572,1,18,-38,0,1,0
1573,1,25,-34,0,0,0
1574,1,21,-35,0,0,0
1575,1,28,-25,0,0,0
1576,1,21,-31,0,3,0
1577,1,27,-27,0,0,0
1578,1,29,-26,0,0,0
1579,1,26,-29,0,0,0
1580,1,19,-33,0,0,0
1581,1,28,-26,0,1,0
1582,1,27,-28,0,3,0
1583,1,32,-23,0,0,0
1584,1,33,-24,0,1,0
1585,1,29,-26,0,3,0
1586,1,47,-14,0,0,0
1587,1,49,-12,0,0,0
1588,1,65,-7,0,0,0
1589,1,74,-5,0,0,0
1590,1,73,-5,0,0,0
1591,1,72,-6,0,0,0
1592,1,81,-4,0,0,0
1593,1,-50,14,0,0,0
1594,1,-25,28,0,0,0
1595,1,-32,24,0,0,0
1596,1,-41,18,0,0,0
1597,1,-41,18,0,0,0
1598,1,-37,18,0,0,0
1599,1,-44,15,0,0,0
1600,1,-39,19,0,0,0
1601,1,-39,19,0,0,0
1602,1,-38,19,0,0,0
1603,1,-41,17,0,0,0
1604,1,-39,19,0,0,0
1605,1,-46,15,0,0,0
1606,1,-45,16,0,0,0
1607,1,-37,20,0,0,0
1608,1,-46,14,0,0,0
1609,1,-51,13,0,0,0
1610,1,-44,13,0,0,0
1611,1,-30,20,0,0,0
1612,1,40,-17,0,0,0
1613,1,47,-15,0,0,0
1614,1,49,-14,0,0,48.09250236
1615,1,48,-13,0,1,45.47153115
1616,1,43,-15,0,2,52.92363167
1617,1,45,-14,0,2,48.66065383
1618,1,46,-14,0,1,49.04229343
1619,1,47,-14,0,3,48.34262729
1620,1,48,-14,0,3,46.19645774
1621,1,46,-15,0,0,45.50049007
1622,1,43,-17,0,0,0
1623,1,47,-15,0,0,0
1624,1,43,-16,0,0,0
1625,1,45,-17,0,0,0
1626,1,37,-19,0,0,0
1627,1,22,-26,0,0,0
1628,1,-56,0,0,0,0
1629,1,-32,20,0,0,0
1630,1,-38,17,0,0,0
1631,1,-37,18,0,0,46.84799314
1632,1,-35,19,0,0,0
1633,1,-36,19,0,0,0
1634,1,-51,14,0,0,0
1635,1,-50,16,0,0,0
1636,1,-50,16,0,0,0
1637,1,-48,16,0,0,0
1638,1,-39,17,0,0,0
1639,1,-37,18,0,0,0
1640,1,-36,18,0,0,45.9890306
1641,1,-39,17,0,0,46.15703821
1642,1,-49,16,0,0,0
1643,1,-35,19,0,0,45.31457722
1644,1,-34,20,0,0,52.15457082
1645,1,-37,18,0,0,49.34197366
1646,1,-37,18,0,0,56.7822516
1647,1,-34,19,0,0,59.31082964
1648,1,-36,18,0,0,59.17450786
1649,1,-32,21,0,0,45.07679641
1650,1,-69,1,0,0,46.50303423
1651,1,-36,18,0,0,49.08738434
1652,1,-34,18,0,0,0
1653,1,-35,17,0,0,59.23572779
1654,1,-30,20,0,0,46.61170542
1655,1,5,-35,0,0,52.31681466
1656,1,2,-37,0,0,46.69997394
1657,1,4,-37,0,0,48.23670387
1658,1,7,-37,0,0,48.18429351
1659,1,13,-33,0,0,49.50072169
1660,1,16,-34,0,0,67.27047563
1661,1,51,-12,0,0,48.64822924
1662,1,45,-18,0,0,74.02086854
1663,1,51,-14,0,0,56.34048581
1664,1,60,-9,0,0,80.2228272
1665,1,56,-12,0,0,82.75132179
1666,1,53,-12,0,1,79.04851437
1667,1,48,-16,0,0,78.58509421
1668,1,60,-10,0,0,78.05467248
1669,1,65,-8,0,0,76.68128014
1670,1,65,-7,0,0,68.64721179
1671,1,55,-11,0,0,0
1672,1,62,-11,0,0,0
1673,1,90,-2,0,0,0
1674,1,83,-3,0,0,0
1675,1,68,-7,0,0,0
1676,1,57,-10,0,0,45.91165185
1677,1,37,-19,0,0,57.74966478
1678,1,66,-7,0,0,62.3673439
1679,1,58,-10,0,0,60.69034934
1680,1,75,-5,0,0,57.54611492
1681,1,71,-6,0,0,0
1682,1,72,-5,0,3,0
1683,1,82,-4,0,0,49.56222177
1684,1,87,-3,0,0,51.13071799
1685,1,-79,0,0,0,0
1686,1,-81,1,0,0,0
1687,1,88,0,0,2,0
1688,1,89,0,0,0,0
1689,1,88,1,0,0,0
1690,1,86,0,0,2,0
1691,1,77,-4,0,0,0
1692,1,83,-2,0,0,0
1693,1,85,-1,0,0,0
1694,1,-89,0,0,1,0
1695,1,-86,1,0,2,0
1696,0,0,0,0,0,0
1697,0,0,0,0,0,0
1698,0,0,0,0,0,0
1699,0,0,0,0,0,0
1700,0,0,0,0,0,0
1701,0,0,0,0,0,0
1702,0,0,0,0,0,0
1703,0,0,0,0,0,0
1704,0,0,0,0,0,0
1705,0,0,0,0,0,0
1706,0,0,0,0,0,0
1707,0,0,0,0,0,0
1708,0,0,0,0,0,0
1709,0,0,0,0,0,0
1710,0,0,0,0,0,0
1711,1,81,-5,0,0,0
1712,1,69,-10,0,0,0
1713,1,68,-10,0,0,56.34672046
1714,1,69,-10,0,0,66.39229655
1715,1,66,-11,0,0,66.31957293
1716,1,64,-11,0,0,69.56444383
1717,1,77,-7,0,0,66.09736085
1718,1,79,-6,0,0,65.72777033
1719,1,77,-7,0,0,67.99116135
1720,1,75,-8,0,0,66.04865193
1721,1,73,-9,0,0,0
1722,1,59,-11,0,0,0
1723,1,45,-15,0,0,0
1724,1,47,-14,0,0,0
1725,1,63,-9,0,0,0
1726,1,59,-11,0,0,0
1727,1,67,-8,0,0,0
1728,1,73,-7,0,0,0
1729,1,69,-9,0,0,0
1730,1,81,-5,0,0,0
1731,1,84,-5,0,0,0
1732,1,66,-10,0,0,0
1733,1,58,-13,0,0,0
1734,1,57,-13,0,0,0
1735,1,55,-13,0,0,0
1736,1,63,-11,0,0,0
1737,1,68,-9,0,0,0
1738,1,67,-8,0,0,0
1739,1,67,-9,0,0,0
1740,1,61,-11,0,0,0
1741,1,58,-12,0,0,0
1742,1,62,-10,0,0,0
1743,1,57,-12,0,0,0
1744,1,59,-11,0,0,0
1745,1,59,-10,0,0,0
1746,1,54,-11,0,0,0
1747,1,57,-11,0,0,0
1748,1,55,-14,0,0,0
1749,1,55,-13,0,0,0
1750,1,45,-17,0,0,0
1751,1,48,-16,0,0,0
1752,1,47,-16,0,0,0
1753,1,47,-16,0,0,0
1754,1,46,-16,0,0,0
1755,1,50,-15,0,0,0
1756,1,54,-13,0,0,0
1757,1,58,-10,0,0,0
1758,1,81,0,0,0,0
1759,1,-45,15,0,0,0
1760,1,-49,13,0,0,0
1761,1,-45,15,0,0,0
1762,1,-48,13,0,0,0
1763,1,-39,17,0,0,0
1764,1,52,-13,0,0,0
1765,1,-43,12,0,0,0
1766,1,71,-9,0,0,0
1767,1,47,-19,0,0,0
1768,1,54,-16,0,0,0
1769,1,61,-13,0,0,0
1770,1,62,-13,0,0,0
1771,1,52,-14,0,0,0
1772,1,77,-5,0,0,0
1773,1,-57,7,0,0,0
1774,1,77,-6,0,0,0
1775,1,90,-2,0,0,0
1776,1,-36,18,0,0,0
1777,1,-42,17,0,0,0
1778,1,-38,20,0,0,0
1779,1,-40,18,0,0,0
1780,1,-40,19,0,0,0
1781,1,-38,22,0,0,0
1782,1,-39,21,0,0,0
1783,1,-39,20,0,0,0
1784,1,-35,22,0,0,0
1785,1,-35,22,0,0,0
1786,1,-35,22,0,0,0
1787,1,-37,22,0,0,0
1788,1,-36,21,0,0,0
1789,1,-33,23,0,0,0
1790,1,-32,21,0,0,0
1791,1,41,-21,0,0,0
1792,1,50,-17,0,0,0
1793,1,50,-17,0,0,0
1794,1,56,-14,0,0,0
1795,1,43,-19,0,0,0
1796,1,40,-20,0,0,0
1797,1,46,-17,0,0,0
1798,1,41,-23,0,0,0
1799,1,42,-22,0,2,0
1800,1,30,-28,0,1,0
1801,1,47,-17,0,0,0
1802,1,57,-12,0,0,0
1803,1,65,-7,0,0,0
1804,1,64,-6,0,0,0
1805,1,79,-3,0,0,0
1806,1,-69,5,0,0,0
1807,1,80,-3,0,0,0
1808,1,-65,6,0,0,0
1809,1,-41,17,0,0,0
1810,1,-50,12,0,0,0
1811,1,-34,23,0,0,0
1812,1,-35,23,0,0,0
1813,1,-38,22,0,0,0
1814,1,-37,22,0,0,0
1815,1,-36,23,0,0,0
1816,1,-37,22,0,0,0
1817,1,-36,23,0,0,0
1818,1,-34,23,0,0,0
1819,1,-32,26,0,0,0
1820,1,-36,22,0,0,0
1821,1,-35,23,0,0,0
1822,1,-36,23,0,0,0
1823,1,-38,21,0,0,0
1824,1,-37,22,0,0,0
1825,1,-39,20,0,0,0
1826,1,-41,20,0,0,0
1827,1,-37,22,0,0,0
1828,1,-39,20,0,0,0
1829,1,-38,21,0,0,0
1830,1,-37,22,0,0,0
1831,1,-37,21,0,0,0
1832,1,44,-18,0,0,0
1833,1,48,-16,0,0,0
1834,1,54,-16,0,0,0
1835,1,67,-11,0,0,0
1836,1,60,-13,0,0,0
1837,1,59,-13,0,0,0
1838,1,57,-14,0,0,0
1839,1,54,-16,0,0,0
1840,1,43,-20,0,0,0
1841,1,35,-26,0,3,0
1842,1,43,-22,0,0,0
1843,1,41,-23,0,0,0
1844,1,39,-24,0,0,0
1845,1,35,-26,0,2,0
1846,1,32,-28,0,1,0
1847,1,39,-25,0,0,0
1848,1,39,-24,0,0,0
1849,1,34,-27,0,1,0
1850,1,36,-26,0,1,0
1851,1,34,-28,0,0,0
1852,1,42,-22,0,1,45.61330974
1853,1,38,-24,0,0,0
1854,1,29,-32,0,1,0
1855,1,30,-28,0,3,0
1856,1,46,-16,0,0,0
1857,1,43,-18,0,0,0
1858,1,59,-13,0,0,0
1859,1,71,-11,0,0,0
1860,1,73,-8,0,0,0
1861,1,77,-6,0,0,0
1862,1,78,-7,0,0,0
1863,1,-80,-1,0,0,0
1864,1,58,-13,0,0,0
1865,1,76,-7,0,0,0
1866,1,69,-9,0,0,0
1867,1,54,-14,0,0,0
1868,1,79,-6,0,0,0
1869,1,69,-9,0,0,0
1870,1,78,-6,0,0,0
1871,1,-89,-2,0,0,0
