,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
188,1,-31,25,0,0,53.318196535110474
189,1,-29,26,0,0,51.73298120498657
190,1,-23,29,0,0,53.436607122421265
191,1,-29,26,0,0,48.652997612953186
192,1,-73,7,0,0,49.3171364068985
193,1,66,-2,0,0,0.0
194,1,-25,28,0,0,46.34473919868469
195,1,66,-4,0,0,47.22312390804291
196,1,74,-1,0,0,46.90825045108795
197,1,-73,8,0,0,0.0
198,1,-20,30,0,0,0.0
199,1,-21,29,0,0,46.60826623439789
200,1,-20,31,0,0,48.929211497306824
201,1,-19,32,0,0,46.40679955482483
202,1,-16,33,0,0,46.054479479789734
203,1,-20,31,0,0,50.84120035171509
204,1,-19,31,0,0,0.0
205,1,-17,32,0,0,0.0
206,1,-14,34,0,0,0.0
207,1,-13,34,0,0,45.932820439338684
208,1,-16,33,0,0,51.50880813598633
209,1,-16,35,0,0,45.467016100883484
210,1,-19,31,0,0,0.0
211,1,-14,35,0,0,0.0
212,1,-15,35,0,0,0.0
213,1,-13,36,0,0,45.34878730773926
214,1,-13,36,0,0,0.0
215,1,-14,37,0,0,0.0
216,1,-13,36,0,0,0.0
217,1,-15,34,0,0,0.0
218,1,-16,35,0,0,52.61138081550598
219,1,-17,36,0,0,47.837936878204346
220,1,-20,33,0,0,50.687116384506226
221,1,-19,32,0,0,46.795374155044556
222,1,-21,31,0,0,47.588565945625305
223,1,-23,27,0,0,0.0
224,1,-18,29,0,0,52.39297151565552
225,1,-17,30,0,0,0.0
226,1,-64,9,0,0,46.74832820892334
227,1,36,-15,0,0,48.50606620311737
228,1,63,-3,0,0,48.10094237327576
229,1,47,-11,0,0,46.388670802116394
230,1,57,-8,0,0,0.0
231,1,-47,13,0,0,0.0
232,1,77,-1,0,0,0.0
233,1,-25,20,1,0,0.0
234,1,-20,24,0,0,0.0
235,1,80,-1,0,0,0.0
236,1,-15,23,0,0,0.0
237,1,-12,32,0,0,0.0
238,1,-78,4,0,0,0.0
239,1,-11,30,0,0,0.0
240,1,-12,32,0,0,0.0
241,1,-15,29,0,0,0.0
242,1,-55,7,0,0,49.408891797065735
243,1,-62,6,0,0,0.0
244,1,-67,6,0,0,0.0
245,1,-25,23,0,0,0.0
246,1,50,-11,0,0,0.0
247,1,44,-13,0,0,0.0
248,1,38,-16,0,0,0.0
249,1,41,-14,0,0,0.0
250,1,61,-6,0,0,0.0
251,1,52,-10,0,0,0.0
252,1,40,-14,0,0,0.0
253,1,45,-12,0,0,0.0
254,1,-46,16,0,0,0.0
255,1,80,-2,0,0,0.0
256,1,60,-6,0,0,0.0
257,1,48,-10,0,0,0.0
258,1,41,-13,0,0,0.0
259,1,32,-17,0,0,0.0
260,1,52,-9,0,0,0.0
261,1,54,-8,0,0,0.0
262,1,57,-7,0,0,0.0
263,1,45,-11,0,0,0.0
264,1,26,-21,0,0,0.0
265,1,53,-9,0,0,0.0
266,1,45,-11,0,0,0.0
267,1,31,-17,0,0,0.0
268,1,52,-9,0,0,0.0
269,1,54,-8,0,0,0.0
270,1,58,-6,0,0,0.0
271,1,71,-1,0,0,0.0
272,1,75,-1,0,0,0.0
273,1,64,-4,0,0,0.0
274,1,68,-3,0,0,0.0
275,1,67,-4,0,0,0.0
276,1,71,-2,0,0,0.0
277,1,58,-6,0,0,0.0
278,1,-63,9,0,0,0.0
279,1,74,-2,0,0,0.0
280,1,-22,26,0,0,52.24689841270447
281,1,-22,33,0,0,56.30297660827637
282,1,-29,28,0,2,47.83196449279785
283,1,-23,32,0,0,0.0
284,1,-28,30,0,3,0.0
285,1,-29,28,0,3,0.0
286,1,-29,27,0,1,0.0
287,1,26,-23,0,0,0.0
288,1,36,-21,0,1,0.0
289,1,39,-20,0,0,0.0
290,1,38,-19,0,0,0.0
291,1,38,-20,0,0,0.0
292,1,35,-22,0,0,0.0
293,1,32,-24,0,0,0.0
294,1,39,-21,0,0,0.0
295,1,38,-21,0,0,0.0
296,1,39,-21,0,0,0.0
297,1,38,-20,0,0,0.0
298,1,43,-18,0,0,0.0
299,1,40,-19,0,0,0.0
300,1,44,-19,0,0,0.0
301,1,40,-15,0,0,0.0
302,1,34,-15,0,0,0.0
303,1,44,-14,0,0,0.0
304,1,30,-20,0,0,0.0
305,1,42,-14,0,0,0.0
306,1,27,-21,0,0,0.0
307,1,29,-20,0,0,0.0
308,1,31,-19,0,0,0.0
309,1,26,-24,0,0,0.0
310,1,29,-20,0,0,0.0
311,1,26,-20,0,0,0.0
312,1,26,-22,0,0,0.0
313,1,24,-24,0,0,0.0
314,1,27,-22,0,0,0.0
315,1,23,-25,0,0,0.0
316,1,27,-21,0,0,0.0
317,1,29,-19,0,0,0.0
318,1,23,-26,0,0,0.0
319,1,22,-25,0,0,0.0
320,1,26,-22,0,0,0.0
321,1,26,-24,0,0,0.0
322,1,31,-19,0,0,0.0
323,1,25,-22,0,0,0.0
324,1,29,-21,0,0,0.0
325,1,28,-21,0,0,0.0
326,1,54,-9,0,0,0.0
327,1,29,-20,0,0,0.0
328,1,29,-20,0,0,0.0
329,1,29,-20,0,0,0.0
330,1,27,-21,0,0,0.0
331,1,29,-20,0,0,0.0
332,1,27,-22,0,0,0.0
333,1,35,-18,0,0,0.0
334,1,30,-19,0,0,0.0
335,1,38,-15,0,0,0.0
336,1,25,-23,0,0,0.0
337,1,43,-13,0,0,0.0
338,1,29,-20,0,0,0.0
339,1,26,-21,0,0,0.0
340,1,32,-19,0,0,0.0
341,1,29,-20,0,0,0.0
342,1,30,-20,0,0,0.0
343,1,25,-24,0,0,0.0
344,1,27,-22,0,0,0.0
345,1,27,-21,0,0,0.0
346,1,26,-23,0,0,0.0
347,1,27,-21,0,0,0.0
348,1,28,-20,0,0,0.0
349,1,29,-20,0,0,0.0
350,1,29,-20,0,0,0.0
351,1,30,-20,0,0,0.0
352,1,30,-20,0,0,0.0
353,1,46,-13,0,0,0.0
354,1,48,-12,0,0,0.0
355,1,43,-14,0,0,0.0
356,1,43,-14,0,0,0.0
357,1,38,-16,0,0,0.0
358,1,45,-12,0,0,0.0
359,1,48,-11,0,0,0.0
360,1,44,-13,0,0,0.0
361,1,48,-10,0,0,0.0
362,1,44,-13,0,0,0.0
363,1,52,-10,0,0,0.0
364,1,50,-10,0,0,0.0
365,1,41,-14,0,0,0.0
366,1,37,-16,0,0,0.0
367,1,50,-10,0,0,0.0
368,1,36,-16,0,0,0.0
369,1,46,-12,0,0,0.0
370,1,44,-12,0,0,0.0
371,1,45,-13,0,0,0.0
372,1,35,-19,0,0,0.0
373,1,42,-13,0,0,0.0
374,1,37,-16,0,0,0.0
375,1,34,-19,0,0,0.0
376,1,46,-12,0,0,0.0
377,1,42,-14,0,0,0.0
378,1,59,-7,0,0,0.0
379,1,48,-12,0,0,0.0
380,1,48,-12,0,0,0.0
381,1,-19,33,0,0,0.0
382,1,-17,40,0,0,0.0
383,1,-14,42,0,0,0.0
384,1,-17,40,0,0,0.0
385,1,-17,42,0,0,0.0
386,1,-14,43,0,0,0.0
387,1,-16,43,0,0,0.0
388,1,-10,43,0,0,0.0
389,1,-14,40,0,0,0.0
390,1,-17,42,0,0,0.0
391,1,-12,49,0,0,0.0
392,1,-5,53,0,0,0.0
393,1,-20,35,0,0,0.0
394,1,-13,45,0,0,0.0
395,1,-13,42,0,0,0.0
396,1,-15,41,0,0,0.0
397,1,-13,45,0,0,0.0
398,1,-12,45,0,0,0.0
399,1,-12,45,0,0,0.0
400,1,-12,45,0,0,0.0
401,1,-12,46,0,0,0.0
402,1,-12,46,0,0,0.0
403,1,-12,46,0,0,0.0
404,1,-11,47,0,0,0.0
405,1,-9,49,0,0,0.0
406,1,-12,46,0,0,0.0
407,1,-12,47,0,0,0.0
408,1,-13,45,0,0,0.0
409,1,-12,47,0,0,0.0
410,1,-12,46,0,0,0.0
411,1,-13,45,0,0,0.0
412,1,-14,44,0,0,0.0
413,1,-13,44,0,0,0.0
414,1,-12,45,0,0,0.0
415,1,-13,44,0,0,0.0
416,1,-12,46,0,0,0.0
417,1,-14,42,0,0,0.0
418,1,-16,40,0,0,0.0
419,1,-15,43,0,0,0.0
420,1,-15,41,0,0,0.0
421,1,-15,42,0,0,0.0
422,1,-15,42,0,0,0.0
423,1,-15,42,0,0,0.0
424,1,-16,40,0,0,0.0
425,1,-15,40,0,0,0.0
426,1,-15,40,0,0,0.0
427,1,-15,40,0,0,0.0
428,1,-15,41,0,0,0.0
429,1,-7,51,0,0,0.0
430,1,-8,51,0,0,0.0
431,1,-8,50,0,0,0.0
432,1,-6,51,0,0,0.0
433,1,-9,50,0,0,0.0
434,1,-9,51,0,0,0.0
435,1,-9,49,0,0,0.0
436,1,-9,49,0,0,0.0
437,1,-9,49,0,0,0.0
438,1,-7,51,0,0,0.0
439,1,-6,52,0,0,0.0
440,1,-7,51,0,0,0.0
441,1,-6,52,0,0,0.0
442,1,-7,51,0,0,0.0
443,1,-14,41,0,0,0.0
444,1,-15,38,3,0,0.0
445,1,-14,39,5,0,0.0
446,1,-14,38,4,0,0.0
447,1,-13,39,4,0,0.0
448,1,-14,38,2,0,0.0
449,1,-14,37,4,0,0.0
450,1,-14,38,3,0,0.0
451,1,-13,38,3,0,0.0
452,1,-15,36,4,0,0.0
453,1,-14,37,4,0,0.0
454,1,-14,39,4,0,0.0
455,1,-13,39,4,0,0.0
456,1,-14,38,3,0,0.0
457,1,-14,39,4,0,0.0
458,1,-14,38,2,0,0.0
459,1,-14,39,4,0,0.0
460,1,-9,48,0,0,0.0
461,1,-7,51,0,0,0.0
462,1,-7,50,0,0,0.0
463,1,-7,51,0,0,0.0
464,1,-7,50,0,0,0.0
465,1,-8,49,0,0,0.0
466,1,-7,50,0,0,0.0
467,1,-16,39,0,0,0.0
468,1,-8,50,0,0,0.0
469,1,-7,51,0,0,0.0
470,1,-7,51,0,0,0.0
471,1,-7,51,0,0,0.0
472,1,-8,51,0,0,0.0
473,1,-8,51,0,0,0.0
474,1,-7,51,0,0,0.0
475,1,-8,51,0,0,0.0
476,1,-7,51,0,0,0.0
477,1,-7,51,0,0,0.0
478,1,-7,52,0,0,0.0
479,1,-7,52,0,0,0.0
480,1,-7,52,0,0,0.0
481,1,-8,50,0,0,0.0
482,1,-9,49,0,0,0.0
483,1,-14,39,0,0,0.0
484,1,-16,40,0,0,0.0
485,1,-15,40,0,0,0.0
486,1,-17,38,0,0,0.0
487,1,-7,50,0,0,0.0
488,1,-17,39,0,0,0.0
