,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
363,1,17,-23,5,3,0
364,1,21,-20,5,3,0
365,1,15,-28,5,3,0
366,1,18,-24,5,3,0
367,1,17,-25,5,3,0
368,1,19,-22,5,3,0
369,1,17,-22,5,3,0
370,1,45,-11,5,3,0
371,1,15,-27,5,3,0
372,1,16,-26,5,3,0
373,1,15,-25,5,3,0
374,1,12,-29,5,3,0
375,1,9,-33,5,3,0
376,1,13,-29,5,3,0
377,1,25,-19,5,3,0
378,1,14,-24,5,3,0
379,2,0,0,0,0,0
380,2,0,0,0,0,0
381,2,0,0,0,0,0
382,1,49,-7,5,3,0
383,1,18,-20,4,0,0
384,2,0,0,0,0,0
385,2,0,0,0,0,0
386,1,80,-2,5,3,0
387,1,-83,3,5,0,0
388,1,23,-13,0,0,0
389,1,32,-13,5,3,0
390,2,0,0,0,0,0
391,2,0,0,0,0,0
392,2,0,0,0,0,0
393,1,19,-23,5,3,0
394,1,22,-22,5,3,0
395,1,25,-16,5,3,0
396,2,0,0,0,0,0
397,2,0,0,0,0,0
398,2,0,0,0,0,0
399,2,0,0,0,0,0
400,2,0,0,0,0,0
401,2,0,0,0,0,0
402,2,0,0,0,0,0
403,2,0,0,0,0,0
404,1,28,-11,5,3,0
405,1,17,-24,5,3,0
406,1,26,-12,5,3,0
407,2,0,0,0,0,0
408,2,0,0,0,0,0
409,2,0,0,0,0,0
410,2,0,0,0,0,0
411,1,21,-17,5,3,0
412,1,11,-30,5,3,0
413,1,17,-16,5,3,0
414,2,0,0,0,0,0
415,1,19,-10,0,0,0
416,2,0,0,0,0,0
417,2,0,0,0,0,0
418,2,0,0,0,0,0
419,2,0,0,0,0,0
420,2,0,0,0,0,0
421,2,0,0,0,0,0
422,2,0,0,0,0,0
423,2,0,0,0,0,0
424,1,21,-16,5,3,0
425,1,18,-19,5,3,0
426,1,12,-26,5,3,0
427,1,27,-8,5,3,0
428,1,63,0,5,3,0
429,1,10,-28,5,1,0
430,2,0,0,0,0,0
431,1,25,-17,5,3,0
432,1,26,-15,5,3,0
433,1,10,-28,5,3,0
434,1,16,-22,5,3,0
435,1,18,-15,5,3,0
436,1,14,-22,5,3,0
437,1,14,-25,5,3,0
438,1,16,-25,5,3,0
439,1,10,-28,5,3,0
440,2,0,0,0,0,0
441,2,0,0,0,0,0
442,2,0,0,0,0,0
443,2,0,0,0,0,0
444,2,0,0,0,0,0
445,2,0,0,0,0,0
446,1,15,-25,5,3,0
447,2,0,0,0,0,0
448,2,0,0,0,0,0
449,2,0,0,0,0,0
450,1,15,-22,5,3,0
451,1,16,-21,5,3,0
452,1,21,-20,5,3,0
453,2,0,0,0,0,0
