,no_faces,Angle1,Angle2,cnt_inner,cnt_outer,Phone_detected
110,1,20,-41,0,3,0.0
111,1,17,-45,1,3,0.0
112,1,18,-43,1,3,0.0
113,1,19,-43,3,3,0.0
114,1,17,-44,2,3,0.0
115,1,13,-48,4,3,0.0
116,1,12,-48,5,3,0.0
117,1,9,-49,5,3,0.0
118,1,13,-46,5,3,0.0
119,1,8,-51,3,3,0.0
120,1,17,-43,3,3,0.0
121,1,13,-47,2,3,0.0
122,1,16,-44,2,3,0.0
123,1,15,-44,0,3,0.0
124,1,17,-44,2,3,0.0
125,1,15,-45,1,3,0.0
126,1,15,-44,1,3,0.0
127,1,14,-45,4,3,0.0
128,1,13,-46,4,3,0.0
129,1,13,-46,4,3,0.0
130,1,15,-45,1,3,0.0
131,1,14,-46,5,3,0.0
132,1,11,-48,3,3,0.0
133,1,10,-47,4,3,0.0
134,1,11,-48,1,3,0.0
135,1,10,-48,2,3,0.0
136,1,11,-46,4,3,0.0
137,1,8,-50,4,3,0.0
138,1,11,-47,5,3,0.0
139,1,14,-45,1,3,0.0
140,1,13,-46,5,3,0.0
141,1,12,-47,1,3,0.0
142,1,15,-45,4,3,0.0
143,1,10,-49,1,3,0.0
144,1,11,-48,2,3,0.0
145,1,12,-47,4,3,0.0
146,1,12,-47,2,3,0.0
147,1,14,-45,1,3,0.0
148,1,11,-49,5,3,0.0
149,1,12,-47,2,3,0.0
150,1,12,-48,5,3,0.0
151,1,9,-49,1,3,0.0
152,1,13,-46,3,3,0.0
153,1,14,-44,4,3,0.0
154,1,10,-49,4,3,0.0
155,1,13,-46,4,3,0.0
156,1,8,-51,2,3,0.0
157,1,12,-48,2,3,0.0
158,1,8,-52,2,3,0.0
159,1,0,-63,5,3,0.0
160,1,0,-62,4,3,0.0
161,1,2,-60,3,3,0.0
162,1,7,-55,0,3,0.0
163,1,12,-51,3,3,0.0
164,1,11,-51,0,3,0.0
165,1,5,-56,5,3,0.0
166,1,-1,-64,4,3,0.0
167,1,-5,-67,3,3,0.0
168,1,0,-61,3,3,0.0
169,1,-4,-66,4,3,0.0
170,1,0,-61,3,3,0.0
171,1,-3,-64,2,3,0.0
172,1,1,-61,3,3,0.0
173,1,0,-60,3,3,0.0
174,1,0,-59,3,3,0.0
175,1,2,-57,3,3,0.0
176,1,1,-57,4,3,0.0
177,1,1,-58,4,3,0.0
178,1,2,-57,4,3,0.0
179,1,1,-57,3,3,0.0
180,1,-1,-60,4,3,0.0
181,1,-1,-61,4,3,0.0
182,1,4,-59,5,3,0.0
183,1,2,-59,4,3,0.0
184,1,-1,-63,4,3,0.0
185,1,5,-53,0,3,0.0
186,1,5,-52,0,3,0.0
187,1,7,-53,4,3,0.0
188,1,6,-53,2,3,0.0
189,1,8,-51,4,3,0.0
190,1,7,-51,3,3,0.0
191,1,6,-53,4,3,0.0
192,1,6,-53,2,3,0.0
193,1,11,-49,3,3,0.0
194,1,10,-49,0,3,0.0
195,1,9,-49,5,3,0.0
196,1,6,-51,5,3,0.0
197,1,11,-47,4,3,0.0
198,1,10,-47,4,3,0.0
199,1,8,-50,5,3,0.0
200,1,10,-47,4,3,0.0
201,1,8,-49,5,3,0.0
202,1,9,-50,5,3,0.0
203,1,11,-47,5,3,0.0
204,1,10,-47,5,3,0.0
205,1,11,-48,5,3,0.0
206,1,10,-46,3,3,0.0
207,1,4,-51,0,3,0.0
208,1,7,-49,0,3,0.0
209,1,6,-50,1,3,0.0
210,1,7,-49,3,3,0.0
211,1,3,-50,1,1,0.0
212,1,2,-52,2,3,0.0
213,1,1,-54,0,3,0.0
214,1,4,-52,1,3,0.0
215,1,3,-52,0,2,0.0
216,1,0,-54,3,3,0.0
217,1,2,-51,0,1,0.0
218,1,3,-51,0,1,0.0
219,1,2,-53,3,3,0.0
220,1,1,-53,0,2,0.0
221,1,4,-52,1,3,0.0
222,1,4,-52,1,3,0.0
223,1,8,-51,5,3,0.0
224,1,8,-49,5,3,0.0
225,1,8,-50,5,3,0.0
226,1,7,-50,3,3,0.0
227,1,4,-52,0,3,0.0
228,1,7,-49,0,2,0.0
229,1,7,-49,1,3,0.0
230,1,7,-48,0,3,0.0
231,1,5,-49,0,3,0.0
232,1,5,-51,1,3,0.0
233,1,3,-54,4,3,0.0
234,1,3,-53,4,3,0.0
235,1,4,-52,5,3,0.0
236,1,10,-47,5,3,0.0
237,1,9,-49,5,3,0.0
238,1,12,-46,0,3,0.0
239,1,9,-49,4,3,0.0
240,1,12,-45,5,3,0.0
241,1,10,-45,5,3,0.0
242,1,10,-43,5,3,0.0
243,1,11,-41,5,3,0.0
244,1,9,-43,5,3,0.0
245,1,10,-43,5,3,0.0
246,1,11,-44,5,3,0.0
247,1,11,-44,5,3,0.0
248,1,12,-44,5,3,0.0
249,1,13,-43,5,3,0.0
250,1,11,-43,5,3,0.0
251,1,14,-43,5,3,0.0
252,1,12,-44,5,3,0.0
253,1,13,-44,5,3,0.0
254,1,13,-43,5,3,0.0
255,1,13,-44,5,3,0.0
256,1,11,-44,5,3,0.0
257,1,13,-44,4,3,0.0
258,1,12,-44,4,3,0.0
259,1,11,-45,4,3,0.0
260,1,12,-45,5,3,0.0
261,1,13,-43,5,3,0.0
262,1,11,-44,5,3,0.0
263,1,10,-44,5,3,0.0
264,1,9,-42,5,3,0.0
265,1,5,-45,5,3,0.0
266,1,8,-43,4,3,0.0
267,1,8,-42,5,3,0.0
268,1,6,-45,5,3,0.0
269,1,10,-44,5,3,0.0
270,1,9,-45,5,3,0.0
271,1,12,-43,5,3,0.0
272,1,11,-43,5,3,0.0
273,1,10,-44,5,3,0.0
274,1,10,-43,5,3,0.0
275,1,10,-43,5,3,0.0
276,1,11,-43,5,3,0.0
277,1,12,-42,5,3,0.0
278,1,10,-45,5,3,0.0
279,1,12,-42,5,3,0.0
280,1,11,-44,5,3,0.0
281,1,9,-47,5,3,0.0
282,1,9,-45,5,3,0.0
283,1,8,-47,5,3,0.0
284,1,10,-46,5,3,0.0
285,1,14,-43,5,3,0.0
286,1,9,-47,5,3,0.0
287,1,10,-45,5,3,0.0
288,1,9,-46,5,3,0.0
289,1,10,-44,5,3,0.0
290,1,13,-42,5,3,0.0
291,1,14,-42,5,3,0.0
292,1,14,-41,5,3,0.0
293,1,11,-43,5,3,0.0
294,1,14,-43,5,3,0.0
295,1,12,-44,5,3,0.0
296,1,11,-46,5,3,0.0
297,1,14,-46,5,3,0.0
298,1,14,-46,4,3,0.0
299,1,15,-45,5,3,0.0
300,1,16,-44,5,3,0.0
301,1,11,-46,5,3,0.0
302,1,13,-46,5,3,0.0
303,1,13,-46,5,3,0.0
304,1,11,-47,5,3,0.0
305,1,14,-45,5,3,0.0
306,1,15,-45,5,3,0.0
307,1,13,-46,5,3,0.0
308,1,14,-47,5,3,0.0
309,1,13,-44,5,3,0.0
310,1,13,-44,5,3,0.0
311,1,10,-48,5,3,0.0
312,1,14,-44,5,3,0.0
313,1,14,-43,5,3,0.0
314,1,11,-45,5,3,0.0
315,1,11,-45,5,3,0.0
316,1,12,-45,5,3,0.0
317,1,12,-44,5,3,0.0
318,1,12,-45,5,3,0.0
319,1,13,-45,5,3,0.0
320,1,15,-43,5,3,0.0
321,1,13,-44,5,3,0.0
322,1,12,-45,5,3,0.0
323,1,14,-43,5,3,0.0
324,1,13,-43,5,3,0.0
325,1,13,-43,5,3,0.0
326,1,15,-43,5,3,0.0
327,1,14,-44,5,3,0.0
328,1,13,-44,5,3,0.0
329,1,12,-47,5,3,0.0
330,1,14,-45,4,3,0.0
331,1,13,-45,5,3,0.0
332,1,14,-43,4,3,0.0
333,1,10,-48,5,3,0.0
334,1,11,-46,5,3,0.0
335,1,11,-46,5,3,0.0
336,1,10,-46,5,3,0.0
337,1,10,-47,5,3,0.0
338,1,10,-47,5,3,0.0
339,1,11,-46,5,3,0.0
340,1,12,-46,5,3,0.0
341,1,12,-45,5,3,0.0
342,1,11,-46,5,3,0.0
343,1,12,-45,5,3,0.0
344,1,13,-45,4,3,0.0
345,1,11,-46,5,3,0.0
346,1,10,-46,5,3,0.0
347,1,12,-47,4,3,0.0
348,1,11,-47,5,3,0.0
349,1,12,-46,5,3,0.0
350,1,12,-46,5,3,0.0
351,1,9,-48,5,3,0.0
352,1,8,-47,5,3,0.0
353,1,9,-49,3,3,0.0
354,1,9,-49,3,3,0.0
355,1,3,-54,2,3,0.0
356,1,8,-49,0,3,0.0
357,1,8,-50,4,3,0.0
358,1,8,-49,4,3,0.0
359,1,10,-48,3,3,0.0
360,1,8,-49,2,3,0.0
361,1,6,-52,1,3,0.0
362,1,5,-51,0,3,0.0
363,1,5,-50,1,3,0.0
364,1,8,-48,1,3,0.0
365,1,6,-49,0,2,0.0
366,1,3,-52,3,3,0.0
367,1,7,-49,1,3,0.0
368,1,8,-48,3,3,0.0
369,1,4,-52,1,3,0.0
370,1,9,-48,3,3,0.0
371,1,4,-51,1,3,0.0
372,1,8,-49,1,3,0.0
373,1,9,-51,5,3,0.0
374,1,6,-52,5,3,0.0
375,1,9,-49,4,3,0.0
376,1,8,-49,4,3,0.0
377,1,6,-50,4,3,0.0
378,1,9,-48,4,3,0.0
379,1,10,-48,4,3,0.0
380,1,9,-48,3,3,0.0
381,1,8,-50,4,3,0.0
382,1,11,-47,1,3,0.0
383,1,13,-45,3,3,0.0
384,1,14,-43,5,3,0.0
385,1,13,-44,5,3,0.0
386,1,11,-44,5,3,0.0
387,1,13,-45,5,3,0.0
388,1,12,-43,5,3,0.0
389,1,10,-46,5,3,0.0
390,1,10,-43,5,3,0.0
391,1,10,-39,4,3,0.0
392,1,9,-40,5,3,50.91468691825867
393,1,8,-39,5,3,0.0
394,1,13,-35,5,3,49.99704360961914
395,1,10,-40,5,3,0.0
396,1,8,-39,5,3,45.68154513835907
397,1,11,-37,5,3,52.42972373962402
398,1,8,-40,5,3,45.67345082759857
399,1,9,-38,5,3,50.22348761558533
400,1,7,-40,5,3,0.0
401,1,8,-39,5,3,47.344934940338135
402,1,9,-41,5,3,46.62642180919647
403,1,10,-42,5,3,45.51466703414917
404,1,7,-45,5,3,0.0
405,1,8,-43,5,3,0.0
406,1,10,-42,5,3,0.0
407,1,9,-42,5,3,56.55818581581116
408,1,6,-44,5,3,0.0
409,1,9,-42,5,3,45.19914984703064
410,1,9,-43,5,3,47.999149560928345
411,1,8,-42,5,3,0.0
412,1,12,-39,5,3,0.0
413,1,10,-43,5,3,45.64582109451294
414,1,12,-39,5,3,49.211910367012024
415,1,10,-42,4,3,47.36664295196533
416,1,9,-42,4,3,45.80281674861908
417,1,9,-42,5,3,48.82141053676605
418,1,10,-43,5,3,47.190576791763306
419,1,9,-42,5,3,0.0
420,1,8,-43,4,3,45.57797610759735
421,1,7,-43,5,3,0.0
422,1,10,-39,5,3,0.0
423,1,10,-40,5,3,0.0
424,1,10,-40,5,3,0.0
425,1,9,-39,5,3,0.0
426,1,7,-40,5,3,0.0
427,1,9,-39,5,3,0.0
428,1,10,-38,5,3,0.0
429,1,10,-39,5,3,0.0
430,1,16,-36,4,3,0.0
431,1,13,-39,5,3,0.0
432,1,13,-40,5,3,0.0
433,1,10,-45,4,3,0.0
434,1,12,-41,5,3,0.0
435,1,13,-41,5,3,0.0
436,1,13,-42,5,3,0.0
437,1,13,-42,5,3,0.0
438,1,15,-39,5,3,0.0
439,1,14,-41,5,3,0.0
440,1,13,-43,5,3,0.0
441,1,12,-43,5,3,0.0
442,1,13,-42,5,3,0.0
443,1,13,-41,5,3,0.0
444,1,14,-40,5,3,0.0
445,1,13,-42,5,3,0.0
446,1,12,-44,5,3,0.0
447,1,9,-46,5,3,0.0
448,1,11,-45,5,3,0.0
449,1,10,-44,5,3,0.0
450,1,12,-41,5,3,0.0
451,1,14,-40,5,3,0.0
452,1,13,-42,5,3,0.0
453,1,14,-41,5,3,0.0
454,1,16,-39,5,3,0.0
455,1,14,-40,5,3,0.0
456,1,12,-43,5,3,0.0
457,1,13,-43,5,3,0.0
458,1,13,-43,5,3,0.0
459,1,13,-41,5,3,0.0
460,1,12,-43,5,3,0.0
461,1,12,-42,5,3,0.0
462,1,10,-44,5,3,0.0
463,1,11,-45,5,3,0.0
464,1,10,-46,5,3,0.0
465,1,10,-44,5,3,0.0
466,1,13,-44,5,3,0.0
467,1,12,-47,4,3,0.0
468,1,9,-49,0,3,0.0
469,1,14,-44,5,3,0.0
470,1,13,-45,5,3,0.0
471,1,13,-44,5,3,0.0
472,1,14,-44,5,3,0.0
473,1,13,-44,4,3,0.0
474,1,13,-44,5,3,0.0
475,1,13,-44,4,3,0.0
476,1,13,-44,4,3,0.0
477,1,13,-44,4,3,0.0
478,1,13,-43,5,3,0.0
479,1,12,-44,5,3,0.0
480,1,13,-41,5,3,0.0
481,1,8,-48,5,3,0.0
482,1,13,-42,5,3,0.0
483,1,13,-43,5,3,0.0
484,1,12,-44,4,3,0.0
485,1,14,-43,2,3,0.0
486,1,10,-46,5,3,0.0
487,1,13,-43,5,3,0.0
488,1,14,-43,5,3,0.0
489,1,12,-44,5,3,0.0
490,1,13,-44,5,3,0.0
491,1,13,-45,5,3,0.0
492,1,12,-43,5,3,0.0
493,1,14,-43,5,3,0.0
494,1,12,-44,3,3,0.0
495,1,14,-41,5,3,0.0
496,1,13,-42,5,3,0.0
497,1,13,-44,5,3,0.0
498,1,14,-42,5,3,0.0
499,1,12,-42,5,3,0.0
500,1,14,-38,5,3,0.0
501,1,15,-38,5,3,0.0
502,1,17,-38,5,3,0.0
503,1,11,-44,5,3,0.0
504,1,15,-37,5,3,0.0
505,1,14,-40,5,3,0.0
506,1,12,-43,5,3,0.0
507,1,14,-40,5,3,0.0
508,1,7,-46,5,3,0.0
509,1,12,-41,5,3,0.0
510,1,11,-44,5,3,0.0
511,1,11,-45,5,3,0.0
512,1,14,-42,5,3,0.0
513,1,14,-40,5,3,0.0
514,1,12,-43,5,3,0.0
515,1,15,-40,5,3,0.0
516,1,12,-43,5,3,0.0
517,1,13,-44,5,3,0.0
518,1,9,-45,4,3,0.0
519,1,13,-44,4,3,0.0
520,1,12,-44,5,3,0.0
521,1,13,-41,5,3,0.0
522,1,13,-45,5,3,0.0
523,1,16,-41,2,3,0.0
524,1,15,-37,5,3,0.0
525,1,14,-42,3,3,0.0
526,1,14,-38,4,3,0.0
527,1,15,-37,4,3,0.0
528,1,14,-40,4,3,0.0
529,1,15,-37,5,3,0.0
530,1,15,-37,5,3,0.0
531,1,13,-41,4,3,0.0
532,1,15,-43,5,3,0.0
533,1,16,-40,5,3,0.0
534,1,11,-44,4,3,0.0
535,1,13,-43,3,3,0.0
536,1,16,-41,3,3,0.0
537,1,13,-43,4,3,0.0
538,1,14,-42,0,3,0.0
539,1,15,-40,2,3,0.0
540,1,14,-42,4,3,0.0
541,1,14,-40,4,3,0.0
542,1,17,-37,4,3,0.0
543,1,15,-40,4,3,0.0
544,1,18,-40,3,3,0.0
545,1,14,-41,1,3,0.0
546,1,15,-40,2,3,0.0
547,2,0,0,0,0,0.0
548,1,16,-40,1,3,0.0
549,1,16,-40,2,3,0.0
550,1,12,-45,0,3,0.0
551,1,15,-41,4,3,0.0
552,1,17,-40,3,3,0.0
553,1,16,-42,3,3,0.0
554,1,16,-40,2,3,0.0
555,1,16,-40,3,3,0.0
556,1,14,-43,3,3,0.0
557,1,13,-44,4,3,0.0
558,1,12,-45,1,3,0.0
559,1,14,-44,4,3,0.0
560,1,13,-44,4,3,0.0
561,1,12,-46,4,3,0.0
562,1,14,-43,4,3,0.0
563,1,11,-46,3,3,0.0
564,1,12,-45,4,3,0.0
565,1,12,-45,4,3,0.0
566,1,13,-43,5,3,0.0
567,1,14,-43,4,3,0.0
568,1,14,-43,5,3,0.0
569,1,13,-44,4,3,0.0
570,1,11,-45,0,3,0.0
571,1,14,-42,0,3,0.0
572,1,17,-39,5,3,0.0
573,1,14,-44,4,3,0.0
574,1,13,-44,1,3,45.131245255470276
575,1,11,-46,3,3,0.0
576,1,14,-42,4,3,0.0
577,1,16,-43,3,3,0.0
578,1,14,-45,3,3,0.0
579,1,12,-46,4,3,0.0
580,1,13,-46,4,3,0.0
581,1,13,-44,0,3,0.0
582,1,10,-48,0,3,0.0
583,1,10,-48,0,3,0.0
584,1,11,-47,1,3,0.0
585,1,10,-48,3,3,0.0
586,1,10,-49,0,1,0.0
587,1,12,-46,0,3,0.0
588,1,11,-48,0,3,0.0
589,1,10,-48,0,2,0.0
590,1,12,-47,0,3,0.0
591,1,10,-48,3,3,0.0
592,1,11,-47,5,3,0.0
593,1,7,-51,4,3,0.0
594,1,8,-50,4,3,0.0
595,1,6,-51,4,3,0.0
596,1,9,-47,5,3,0.0
597,1,8,-48,5,3,0.0
598,1,11,-46,5,3,0.0
599,1,9,-48,5,3,48.956796526908875
600,1,13,-44,5,3,0.0
601,1,11,-46,5,3,0.0
602,1,12,-45,5,3,0.0
603,1,9,-47,5,3,49.8754620552063
604,1,10,-41,4,3,0.0
605,1,14,-37,2,3,0.0
606,1,12,-44,5,3,0.0
607,1,10,-47,5,3,0.0
608,1,9,-48,5,3,0.0
609,1,14,-42,5,3,0.0
610,1,14,-44,5,3,0.0
611,1,13,-43,5,3,0.0
612,1,12,-44,5,3,0.0
613,1,13,-45,5,3,0.0
614,1,12,-46,3,3,0.0
615,1,14,-45,0,3,0.0
616,1,14,-43,0,0,0.0
617,1,14,-44,5,3,0.0
618,1,13,-44,5,3,0.0
619,1,13,-44,5,3,0.0
620,1,11,-44,5,3,0.0
621,1,12,-43,5,3,46.81561887264252
622,1,10,-45,5,3,45.08548080921173
623,1,13,-43,5,3,0.0
624,1,14,-43,5,3,0.0
625,1,12,-44,4,3,0.0
626,1,12,-46,5,3,0.0
627,1,11,-46,5,3,0.0
628,1,13,-44,5,3,0.0
629,1,10,-47,5,3,0.0
630,1,11,-45,5,3,0.0
631,1,11,-46,5,3,0.0
632,1,12,-45,5,3,0.0
633,1,9,-47,5,3,0.0
634,1,13,-43,5,3,0.0
635,1,10,-45,5,3,0.0
636,1,11,-46,5,3,0.0
637,1,10,-48,5,3,0.0
638,1,11,-44,5,3,0.0
639,1,12,-43,5,3,0.0
640,1,9,-46,5,3,0.0
641,1,10,-48,5,3,0.0
642,1,7,-48,5,3,0.0
643,1,10,-46,5,3,47.112929821014404
644,1,10,-46,5,3,49.028122425079346
645,1,13,-44,5,3,0.0
646,1,11,-46,5,3,0.0
647,1,10,-46,5,3,0.0
648,1,12,-45,5,3,0.0
649,1,14,-42,5,3,0.0
650,1,13,-43,5,3,0.0
651,1,9,-49,4,3,50.271451473236084
652,1,11,-44,5,3,0.0
653,1,11,-46,5,3,0.0
654,1,9,-47,3,3,0.0
655,1,11,-45,5,3,0.0
656,1,11,-45,3,3,0.0
657,1,11,-45,5,3,0.0
658,1,12,-45,4,3,0.0
659,1,12,-44,5,3,0.0
660,1,12,-45,4,3,0.0
661,1,10,-47,3,3,0.0
662,1,9,-47,3,3,0.0
663,1,11,-46,4,3,0.0
664,1,13,-43,5,3,0.0
665,1,12,-45,5,3,0.0
666,1,9,-47,5,3,0.0
667,1,10,-47,5,3,0.0
668,1,8,-50,4,3,0.0
669,1,10,-46,5,3,0.0
670,1,12,-42,5,3,0.0
671,1,13,-41,5,3,0.0
672,1,12,-40,4,3,0.0
673,1,11,-41,5,3,0.0
674,1,13,-39,5,3,0.0
675,1,12,-40,4,3,0.0
676,1,9,-42,5,3,0.0
677,1,11,-41,5,3,0.0
678,1,11,-41,4,3,0.0
679,1,12,-41,1,3,0.0
680,1,11,-40,5,3,0.0
681,1,11,-40,5,3,0.0
682,1,10,-42,5,3,0.0
683,1,8,-44,5,3,0.0
684,1,11,-44,5,3,0.0
685,1,14,-40,5,3,0.0
686,1,12,-41,5,3,0.0
687,1,15,-37,5,3,0.0
688,1,15,-39,5,3,0.0
689,1,13,-38,5,3,0.0
690,1,14,-38,5,3,0.0
691,1,10,-40,5,3,0.0
692,1,8,-41,5,3,0.0
693,1,9,-35,5,3,0.0
694,1,14,-33,3,3,0.0
695,1,15,-33,3,3,0.0
696,1,12,-35,5,3,0.0
697,1,11,-38,5,3,0.0
698,1,9,-37,5,3,0.0
699,1,7,-42,5,3,0.0
700,1,10,-39,5,3,0.0
701,1,8,-38,5,3,0.0
702,1,6,-38,5,3,0.0
703,1,8,-36,5,3,0.0
704,1,10,-36,5,3,0.0
705,1,10,-36,5,3,0.0
706,1,11,-35,5,3,0.0
707,1,8,-33,4,3,0.0
708,1,12,-32,2,3,0.0
709,1,14,-32,1,2,0.0
710,1,9,-33,5,3,0.0
711,1,15,-31,5,3,0.0
712,1,10,-35,5,3,0.0
713,1,7,-37,5,3,0.0
714,1,9,-35,5,3,0.0
715,1,9,-37,5,3,0.0
716,1,7,-37,5,3,0.0
717,1,11,-39,5,3,0.0
718,1,12,-37,5,3,0.0
719,1,5,-41,4,3,0.0
720,1,6,-37,5,3,0.0
721,1,6,-36,4,3,0.0
722,1,5,-38,5,3,0.0
723,1,11,-31,5,3,0.0
724,1,5,-39,5,3,0.0
725,1,3,-37,5,3,0.0
726,1,3,-38,5,3,0.0
727,1,11,-38,5,3,0.0
728,1,11,-38,5,3,0.0
729,1,9,-38,5,3,0.0
730,1,6,-40,5,3,0.0
731,1,7,-36,4,3,0.0
732,1,7,-38,5,3,0.0
733,1,5,-39,5,3,0.0
734,1,5,-41,5,3,0.0
735,1,7,-39,5,3,0.0
736,1,5,-41,5,3,0.0
737,1,2,-42,5,3,0.0
738,1,3,-42,5,3,0.0
739,1,11,-33,5,3,0.0
740,1,13,-32,5,3,0.0
741,1,8,-36,5,3,0.0
742,1,11,-36,4,3,0.0
743,1,15,-30,5,3,0.0
744,1,11,-36,5,3,0.0
745,1,1,-40,5,3,0.0
746,1,6,-38,5,3,0.0
747,1,5,-41,5,3,0.0
748,1,2,-41,4,3,0.0
749,1,10,-40,5,3,0.0
750,1,10,-37,5,3,0.0
751,1,17,-33,5,3,0.0
752,1,7,-38,5,3,0.0
753,1,8,-39,5,3,0.0
754,1,5,-42,5,3,0.0
755,1,5,-41,5,3,0.0
756,1,6,-41,5,3,0.0
757,1,11,-38,5,3,0.0
758,1,12,-38,5,3,0.0
759,1,8,-39,5,3,0.0
760,1,7,-41,5,3,0.0
761,1,7,-40,5,3,47.5701630115509
762,1,10,-38,5,3,50.86647272109985
763,1,5,-41,5,3,46.23304009437561
764,1,9,-38,5,3,49.24824833869934
765,1,9,-37,5,3,0.0
766,1,7,-38,5,3,0.0
767,1,8,-37,5,3,0.0
768,1,7,-37,5,3,0.0
769,1,9,-36,3,3,0.0
770,1,8,-40,5,3,0.0
771,1,6,-40,5,3,0.0
772,1,7,-40,5,3,0.0
773,1,8,-41,5,3,0.0
774,1,8,-40,5,3,0.0
775,1,5,-39,5,3,0.0
776,1,6,-41,5,3,0.0
777,1,8,-39,5,3,0.0
778,1,8,-39,5,3,0.0
779,1,7,-40,5,3,0.0
780,1,9,-40,5,3,0.0
781,1,8,-39,5,3,0.0
782,1,13,-32,5,3,0.0
783,1,10,-36,5,3,0.0
784,1,12,-33,5,3,0.0
785,1,8,-38,5,3,0.0
786,1,11,-36,5,3,0.0
787,1,8,-40,4,3,0.0
788,1,8,-42,2,3,0.0
789,1,13,-34,5,3,0.0
790,1,9,-36,4,3,0.0
791,1,10,-38,0,3,0.0
792,1,8,-41,0,3,0.0
793,1,13,-37,0,2,0.0
794,1,9,-40,0,3,0.0
795,1,12,-38,0,3,0.0
796,1,9,-42,3,3,0.0
797,1,10,-43,5,3,0.0
798,1,10,-43,5,3,0.0
799,1,11,-41,5,3,0.0
800,1,11,-41,5,3,0.0
801,1,10,-42,5,3,0.0
802,1,9,-43,5,3,0.0
803,1,9,-43,4,3,0.0
804,1,10,-41,2,3,0.0
805,1,9,-38,5,3,0.0
806,1,10,-34,5,3,0.0
807,1,12,-31,5,3,0.0
808,1,12,-32,5,3,0.0
809,1,14,-30,0,0,0.0
810,1,12,-29,4,3,0.0
